"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"15",7447121,4329545032,2018-04-01,1131,"WV673A",NA,"CA",201809,"","ACUR","PA","GY","10800 WEYBURN AV","00205",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"16",7447122,4329545043,2018-04-01,1132,"WV673",NA,"CA",201901,"","AUDI","PA","BK","10800 WEYBURN AV","00205",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"17",7447123,4329545054,2018-04-01,1135,"WV351",NA,"CA",201801,"","CHEV","PA","GY","1000 GLENDON AV","00205",51,"88.13B+","METER EXP.",63,34.0625435215168,-118.444018667436,"2018","GLENDON",4
"18",7447124,4329545065,2018-04-01,1136,"WV349",NA,"CA",201901,"","CHEV","TK","WT","1000 GLENDON AV","00205",51,"88.13B+","METER EXP.",63,34.0625435215168,-118.444018667436,"2018","GLENDON",4
"19",7447125,4329545076,2018-04-01,1142,"WV296",NA,"CA",201802,"","TOYT","PA","OT","10801 LINDBROOK DR","00205",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",4
"20",7447126,4329545080,2018-04-01,1143,"WV297",NA,"CA",201810,"","LNDR","PA","BK","10801 LINDBROOK DR","00205",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",4
"21",7447127,4329545091,2018-04-01,1146,"WV313",NA,"MO",201903,"","NISS","PA","GY","10800 KINROSS AV","00205",51,"88.13B+","METER EXP.",63,34.0607777841811,-118.444451717502,"2018","KINROSS",4
"22",7447128,4329545102,2018-04-01,1159,"WV222",NA,"CA",201806,"","TOYT","PA","WT","10900 WEYBURN AVE","00205",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",4
"23",7447129,4329545113,2018-04-01,1201,"WV213",NA,"NV",201810,"","HOND","PA","GY","10900 WEYBURN AVE","00205",51,"88.03A","OUTSIDE LINES/METER",58,34.0625690434399,-118.445296571114,"2018","WEYBURN",4
"24",7447130,4329545124,2018-04-01,1206,"WV277",NA,"CA",201811,"","BMW","PA","GY","1001 WESTWOOD BLVD","00205",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",4
"25",7447131,4329545135,2018-04-01,1208,"WV274",NA,"CA",201902,"","MAZD","PA","BK","1001 WESTWOOD BLVD","00205",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",4
"26",7447132,4329545146,2018-04-01,1213,"WV279",NA,"CA",201805,"","NISS","PA","SL","1101 WESTWOOD BLVD","00205",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",4
"27",7447133,4329545150,2018-04-01,1217,"",NA,"CA",201811,"","HOND","PA","GY","10901 LINDBROOK DR","00205",51,"80.56E4+","RED ZONE",93,34.0596118637054,-118.4446733344,"2018","LINDBROOK",4
"28",7447134,4329545161,2018-04-01,1219,"WV77",NA,"CA",201903,"","LNDR","PA","WT","1100 GAYLEY AV","00205",51,"88.13B+","METER EXP.",63,34.0602234757446,-118.446479277639,"2018","GAYLEY",4
"29",7447135,4329545172,2018-04-01,1221,"WV84",NA,"CA",201805,"","BMW","PA","BL","1100 GAYLEY AV","00205",51,"88.13B+","METER EXP.",63,34.0602234757446,-118.446479277639,"2018","GAYLEY",4
"30",7447136,4329545183,2018-04-01,1223,"WV88",NA,"CA",NA,"","MERZ","PA","BK","10900 KINROSS AV","00205",51,"88.13B+","METER EXP.",63,34.0607432999421,-118.445607113423,"2018","KINROSS",4
"31",7447137,4329545194,2018-04-01,1224,"WV91",NA,"CA",201803,"","JEEP","PA","RD","10901 KINROSS AV","00205",51,"88.03A","OUTSIDE LINES/METER",58,34.0607432999421,-118.445607113423,"2018","KINROSS",4
"32",7447138,4329545205,2018-04-01,1238,"WV602",NA,"CA",201807,"","VOLK","PA","WT","10801 WEYBURN AV","00205",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"33",7447139,4329545216,2018-04-01,1239,"WV601",NA,"CA",201804,"","FORD","PA","BL","10801 WEYBURN AV","00205",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"34",7447140,4329545220,2018-04-01,1245,"WV107",NA,"CA",201902,"","GMC","PA","BK","1000 GAYLEY AV","00205",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",4
"35",7447141,4329545231,2018-04-01,1255,"WV64",NA,"CA",201901,"","VOLK","PA","BK","1101 GAYLEY AV","00205",51,"88.13B+","METER EXP.",63,34.0601933472066,-118.446452703778,"2018","GAYLEY",4
"36",7447142,4329545242,2018-04-01,1300,"WV40",NA,"WA",201303,"","BMW","PA","WT","1001 GAYLEY AV","00205",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",4
"37",7447143,4329545253,2018-04-01,1303,"WV31",NA,"CA",201810,"","TOYT","PA","GY","10900 WEYBURN AV","00205",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",4
"38",7447144,4329545264,2018-04-01,1305,"WV22",NA,"CA",201805,"","INFI","PA","GY","901 GAYLEY AV","00205",51,"88.13B+","METER EXP.",63,34.0636381338303,-118.448224327646,"2018","GAYLEY",4
"39",7447145,4329545275,2018-04-01,1310,"WV120",NA,"CA",201905,"","BMW","PA","BK","10950 WEYBURN AVE","00205",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","WEYBURN",4
"40",7447146,4329545286,2018-04-01,1315,"WV10",NA,"NC",201901,"","BUIC","PA","WT","10901 LE CONTE AV","00205",51,"88.13B+","METER EXP.",63,34.0636762748462,-118.445342086216,"2018","LE CONTE",4
"41",7447147,4329545290,2018-04-01,1316,"WV8",NA,"CA",201810,"","HOND","PA","GY","10901 LE CONTE AV","00205",51,"88.13B+","METER EXP.",63,34.0636762748462,-118.445342086216,"2018","LE CONTE",4
"42",7447148,4329545301,2018-04-01,1319,"WV519",NA,"AR",201806,"","TOYT","TK","SL","10901 LE CONTE AVE","00205",51,"88.13B+","METER EXP.",63,34.0636762748462,-118.445342086216,"2018","LE CONTE",4
"43",7394314,1115945832,2018-04-02,150,"",NA,"CA",201712,"","TOYO","PA","BK","605 GAYLEY AVE","8A29",1,"4000A1","NO EVIDENCE OF REG",50,34.0684498512877,-118.448920408316,"2018","GAYLEY",4
"44",7406933,4328391723,2018-04-02,907,"",NA,"CA",201805,"","VOLK","PA","BK","10776 WELLWORTH AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0582038941937,-118.438194805004,"2018","WELLWORTH",4
"45",7406934,4328391734,2018-04-02,910,"",NA,"CA",201810,"","TOYT","PA","GY","1200 SELBY AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0603480800135,-118.437965016575,"2018","SELBY",4
"46",7406935,4328391745,2018-04-02,912,"",NA,"CA",201901,"","BMW","PA","WT","1221 SELBY AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0599090248587,-118.437797637007,"2018","SELBY",4
"47",7406936,4328391756,2018-04-02,915,"",NA,"CA",201805,"","VOLK","PA","WT","10763 LINDBROOK DR","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0612937348628,-118.438617095709,"2018","LINDBROOK",4
"48",7406937,4328391760,2018-04-02,923,"",NA,"CA",201901,"","FORD","PA","WT","950 HILGARD AVE","00153",51,"80.56E4+","RED ZONE",93,34.0628086312585,-118.44141170326,"2018","HILGARD",4
"49",7406938,4328391771,2018-04-02,938,"WV610",NA,"CA",201806,"","MERZ","PA","WT","900 TIVERTON AV","00153",51,"88.13B+","METER EXP.",63,34.0637226752536,-118.442436773807,"2018","TIVERTON",4
"50",7406939,4328391782,2018-04-02,1001,"WV277",NA,"CA",201811,"","BENT","PA","WT","1001 WESTWOOD BLVD","00153",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",4
"51",7406940,4328391793,2018-04-02,1051,"WS94A",NA,"CA",201809,"","CHEV","PA","WT","1200 GLENDON AV","00153",51,"88.13B+","METER EXP.",63,34.0591194103246,-118.442587413335,"2018","GLENDON",4
"52",7406944,4328391830,2018-04-02,1417,"WV81",NA,"CA",201809,"","ACUR","PA","WT","1100 GAYLEY AV","00153",51,"88.13B+","METER EXP.",63,34.0602234757446,-118.446479277639,"2018","GAYLEY",4
"53",7406945,4328391841,2018-04-02,1427,"",15,"CA",201810,"","HYUN","PA","GY","10850 WEYBURN AVE","00153",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0619611193106,-118.442480284593,"2018","WEYBURN",4
"54",7406946,4328391852,2018-04-02,1434,"WV581",NA,"CA",201902,"","MITS","PA","BN","10801 LE CONTE AV","00153",51,"88.13B+","METER EXP.",63,34.0640107139718,-118.441068057212,"2018","LE CONTE",4
"55",7406947,4328391863,2018-04-02,1437,"",15,"CA",201901,"","VOLV","PA","WT","10801 LE CONTE AV","00153",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0640107139718,-118.441068057212,"2018","LE CONTE",4
"56",7413231,4328769244,2018-04-02,1201,"",NA,"CA",201805,"","TOYT","PA","SL","1200 GLENDON AVE","00183",51,"80.56E4+","RED ZONE",93,34.0591194103246,-118.442587413335,"2018","GLENDON",4
"57",7413235,4328769281,2018-04-02,1317,"",1145,"CA",201810,"","FORD","TK","WT","1200 MALCOLM AV","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0598800373677,-118.439725631202,"2018","MALCOLM",4
"58",7413236,4328769292,2018-04-02,1321,"",NA,"CA",201805,"","DODG","TK","WT","1100 SELBY AVE","00183",51,"80.56E4+","RED ZONE",93,34.0614246926859,-118.438119228562,"2018","SELBY",4
"59",7413238,4328769314,2018-04-02,1436,"",1320,"CA",201808,"","VOLK","PA","BK","10800 WEYBURN AVE","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"60",7413239,4328769325,2018-04-02,1438,"",1320,"CA",201812,"","AUDI","PA","SL","10800 WEYBURN AVE","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"61",7413240,4328769336,2018-04-02,1439,"",1320,"CA",201803,"","HOND","PA","RD","10800 WEYBURN AVE","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"62",7414566,4328813915,2018-04-02,1405,"",1130,"CA",201807,"","MAZD","PA","BK","1200 MIDVALE AVE","111R",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0583475658461,-118.445492004344,"2018","MIDVALE",4
"63",7414567,4328813926,2018-04-02,1407,"",1130,"CA",NA,"","MERZ","PA","BK","1200 MIDVALE AVE","111R",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0583475658461,-118.445492004344,"2018","MIDVALE",4
"64",7423679,4329084056,2018-04-02,1201,"",NA,"CA",201808,"","BMW","PA","BK","574 HILGARD AVE","00116",51,"22500E","BLOCKING DRIVEWAY",68,34.0707385272112,-118.43853453899,"2018","HILGARD",4
"65",7423683,4329084093,2018-04-02,1407,"",1150,"CA",201808,"","JEEP","PA","BK","972 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0622669456435,-118.441507896469,"2018","HILGARD",4
"66",7423684,4329084104,2018-04-02,1409,"",1150,"CA",201901,"","TOYT","PA","BK","945 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0629543510019,-118.441389359971,"2018","HILGARD",4
"67",7423685,4329084115,2018-04-02,1545,"",NA,"NM",201809,"","NISS","PA","BK","736 LEVERING AVE S","00116",51,"22500F","PARKED ON SIDEWALK",68,34.0652240419266,-118.450339394082,"2018","LEVERING",4
"68",7423686,4329084126,2018-04-02,1549,"",NA,"CA",201809,"","HYUN","PA","WT","736 LEVERING AVE S","00116",51,"22500F","PARKED ON SIDEWALK",68,34.0652240419266,-118.450339394082,"2018","LEVERING",4
"69",7423687,4329084130,2018-04-02,1557,"",NA,"CA",201804,"","TOYT","PA","RD","459 LANDFAIR AVE S","00116",51,"22500F","PARKED ON SIDEWALK",68,34.0693424120126,-118.452002657664,"2018","LANDFAIR",4
"70",7423688,4329084141,2018-04-02,1558,"",NA,"CA",201805,"","BMW","PA","BL","459 LANDFAIR AVE S","00116",51,"22500F","PARKED ON SIDEWALK",68,34.0693424120126,-118.452002657664,"2018","LANDFAIR",4
"71",7423689,4329084152,2018-04-02,1637,"",1425,"CA",201901,"","LEXS","PA","WT","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",4
"72",7423690,4329084163,2018-04-02,1638,"",1425,"CA",201712,"","TOYT","PA","RD","10970 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0649522965303,-118.449522381253,"2018","ROEING",4
"73",7423691,4329084174,2018-04-02,1639,"",NA,"CA",201712,"","TOYT","PA","RD","10970 ROEBLING AVE","00116",51,"5204A-","DISPLAY OF TABS",25,34.0649522965303,-118.449522381253,"2018","ROEING",4
"74",7423692,4329084185,2018-04-02,1642,"",1425,"CA",201809,"","HOND","PA","BL","10940 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",4
"75",7423693,4329084196,2018-04-02,1644,"",1425,"CA",201901,"","TOYT","PA","GY","10997 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0645139032342,-118.449919543794,"2018","ROEING",4
"76",7423694,4329084200,2018-04-02,1647,"",1425,"CA",201806,"","MITS","PA","WT","10998 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0656740711394,-118.450506909302,"2018","STRATHMORE",4
"77",7423695,4329084211,2018-04-02,1650,"",1425,"CA",201903,"","TOYT","PA","BG","10984 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0660022822734,-118.450181792444,"2018","STRATHMORE",4
"78",7423696,4329084222,2018-04-02,1653,"",1425,"CA",201807,"","JEEP","PA","RD","10965 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0665693081908,-118.449923995033,"2018","STRATHMORE",4
"79",7423697,4329084233,2018-04-02,1654,"",NA,"CA",201807,"","JEEP","PA","RD","10965 STRATHMORE DR","00116",51,"5200","DISPLAY OF PLATES",25,34.0665693081908,-118.449923995033,"2018","STRATHMORE",4
"80",7423698,4329084244,2018-04-02,1657,"",1425,"CA",201809,"","FORD","PA","SL","10965 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0665693081908,-118.449923995033,"2018","STRATHMORE",4
"81",7423699,4329084255,2018-04-02,1700,"",1430,"CA",201808,"","TOYT","PA","GY","560 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0670936202068,-118.452274470391,"2018","MIDVALE",4
"82",7423700,4329084266,2018-04-02,1702,"",1430,"CA",201802,"","CHRY","PA","SL","558 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0671292678714,-118.452294474573,"2018","MIDVALE",4
"83",7423701,4329084270,2018-04-02,1704,"",1430,"CA",201903,"","HOND","PA","GO","558 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0671292678714,-118.452294474573,"2018","MIDVALE",4
"84",7423702,4329084281,2018-04-02,1707,"",1430,"CA",NA,"","CHRY","PA","SL","512 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0679857636515,-118.452520335723,"2018","MIDVALE",4
"85",7423703,4329084292,2018-04-02,1709,"",1430,"CA",201812,"","KIA","PA","RD","501 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0682165817655,-118.452521584381,"2018","MIDVALE",4
"86",7423704,4329084303,2018-04-02,1712,"",1430,"CA",201806,"","TOYT","PA","GN","527 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0677165005958,-118.452512275237,"2018","MIDVALE",4
"87",7423705,4329084314,2018-04-02,1714,"",1430,"CA",201807,"","DODG","PU","GY","559 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0671292678714,-118.452294474573,"2018","MIDVALE",4
"88",7423706,4329084325,2018-04-02,1721,"",NA,"IA",201812,"","CHRY","PA","WT","10941 STRATHMORE DR S","00116",51,"22500F","PARKED ON SIDEWALK",68,34.0672817475409,-118.449726410245,"2018","STRATHMORE",4
"89",7424021,4329092773,2018-04-02,1844,"WV488A",NA,"CA",201809,"","CHEV","PA","GY","1000 TIVERTON AV","203A",51,"88.13B+","METER EXP.",63,34.0620944926344,-118.442827669345,"2018","TIVERTON",4
"90",7424022,4329092784,2018-04-02,1846,"",NA,"CA",201809,"","LEXS","PA","GY","10851 WEYBURN AVE","203A",51,"5200","DISPLAY OF PLATES",25,34.0620019497136,-118.442586155083,"2018","WEYBURN",4
"91",7424023,4329092795,2018-04-02,1851,"D11",NA,"CA",201903,"","HYUN","PA","SL","10800 WEYBURN AVE","203A",51,"80.58L","PREFERENTIAL PARKING",68,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"92",7427886,4329182281,2018-04-02,107,"4",NA,"CA",201808,"","HOND","PA","MR","10722 ASHTON AVE W","504A",51,"80.58L","PREFERENTIAL PARKING",68,34.0595734550744,-118.436369586547,"2018","ASHTON",4
"93",7427895,4329182384,2018-04-02,557,"",NA,"CA",201811,"","KIA","PA","BK","691 LEVERING AVE S","504A",51,"22500C","SAFETY ZONE/CURB",68,34.0657591431693,-118.450537084136,"2018","LEVERING",4
"94",7427896,4329182395,2018-04-02,706,"",NA,"CA",201805,"","MERZ","PA","WT","415 GAYLEY AVE S","504A",51,"80.69AA+","NO STOP/STAND",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",4
"95",7427897,4329182406,2018-04-02,707,"",NA,"CA",201811,"","HOND","PA","SL","415 GAYLEY AVE S","504A",51,"80.69AA+","NO STOP/STAND",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",4
"96",7427898,4329182410,2018-04-02,708,"",NA,"CA",201805,"","HYUN","PA","WT","415 GAYLEY AVE S","504A",51,"80.69AA+","NO STOP/STAND",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",4
"97",7431525,4329258345,2018-04-02,721,"",NA,"CA",201808,"","OTHR","PA","SL","10751 WILSHIRE BLVD","00187",51,"80.56E4+","RED ZONE",93,34.0603480800135,-118.437965016575,"2018","WILSHIRE",4
"98",7431526,4329258356,2018-04-02,724,"",NA,"CA",201811,"","DODG","PU","WT","10751 WILSHIRE BLVD","00187",51,"80.56E4+","RED ZONE",93,34.0603480800135,-118.437965016575,"2018","WILSHIRE",4
"99",7431527,4329258360,2018-04-02,752,"",NA,"CA",201812,"","FORD","PU","GN","10834 WILSHIRE BLVD","00187",51,"80.70","NO STOPPING/ANTI-GRIDLOCK ZONE",163,34.0595484825963,-118.440975197468,"2018","WILSHIRE",4
"100",7431528,4329258371,2018-04-02,759,"",NA,"CA",NA,"","FORD","PU","WT","1200 MALCOLM AVE","00187",51,"80.56E4+","RED ZONE",93,34.0598800373677,-118.439725631202,"2018","MALCOLM",4
"101",7431529,4329258382,2018-04-02,803,"",NA,"CA",201902,"","FORD","PU","WT","10700 WELLWORTH AVE","00187",51,"80.56E4+","RED ZONE",93,34.0589601467504,-118.434992928999,"2018","WELLWORTH",4
"102",7431530,4329258393,2018-04-02,805,"",NA,"CA",201902,"","FORD","PU","WT","10700 WELLWORTH AVE","00187",51,"80.49+","18 IN/CURB/COMM VEH",63,34.0589601467504,-118.434992928999,"2018","WELLWORTH",4
"103",7443903,4329498025,2018-04-02,1611,"",1355,"CA",201808,"","CHEV","PA","BL","1200 MIDVALE AVE","111R",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0583475658461,-118.445492004344,"2018","MIDVALE",4
"104",7447219,4329546653,2018-04-02,1057,"WV295",NA,"CA",201706,"","TOYT","PA","OT","10801 LINDBROOK DR","00401",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",4
"105",7447220,4329546664,2018-04-02,1058,"",NA,"CA",201706,"","TOYT","PA","OT","10801 LINDBROOK DR","00401",51,"5204A-","DISPLAY OF TABS",25,34.0608953293504,-118.440117262079,"2018","LINDBROOK",4
"106",7447221,4329546675,2018-04-02,1104,"WV311",NA,"CA",201812,"","LINC","PA","BK","1100 WESTWOOD BLVD","00401",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",4
"107",7447222,4329546686,2018-04-02,1106,"WV281",NA,"CA",201812,"","MERZ","PA","WT","1101 WESTWOOD BLVD","00401",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",4
"108",7447223,4329546690,2018-04-02,1109,"WV95",NA,"CA",201902,"","JAGU","PA","GY","10901 KINROSS AV","00401",51,"88.13B+","METER EXP.",63,34.0607432999421,-118.445607113423,"2018","KINROSS",4
"109",7447224,4329546701,2018-04-02,1112,"WV275",NA,"CA",201902,"","PORS","PA","BK","1001 WESTWOOD BLVD","00401",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",4
"110",7447225,4329546712,2018-04-02,1116,"",NA,"CA",201802,"","NISS","PA","SL","1027 WESTWOOD BLVD","00401",51,"5204A-","DISPLAY OF TABS",25,34.062096379322,-118.445303960267,"2018","WESTWOOD",4
"111",7447226,4329546723,2018-04-02,1119,"",NA,"CA",201802,"","HYUN","PA","RD","10900 WEYBURN AVE","00401",51,"5204A-","DISPLAY OF TABS",25,34.0625690434399,-118.445296571114,"2018","WEYBURN",4
"112",7447227,4329546734,2018-04-02,1121,"WV218",NA,"CA",201812,"","MERZ","PA","WT","10900 WEYBURN AVE","00401",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",4
"113",7447228,4329546745,2018-04-02,1122,"",NA,"CA",201802,"","KIA","PA","GY","10900 WEYBURN AVE","00401",51,"5204A-","DISPLAY OF TABS",25,34.0625690434399,-118.445296571114,"2018","WEYBURN",4
"114",7447229,4329546756,2018-04-02,1132,"",NA,"CA",201904,"","TOYT","PA","BL","900 WESTWOOD BLVD","00401",51,"80.56E4+","RED ZONE",93,34.0631214069544,-118.445286304363,"2018","WESTWOOD",4
"115",7447230,4329546760,2018-04-02,1138,"",NA,"CA",201811,"","FORD","PA","WT","10801 WEYBURN AVE","00401",51,"80.56E4+","RED ZONE",93,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"116",7447231,4329546771,2018-04-02,1139,"",NA,"CA",201811,"","FORD","PA","WT","10801 WEYBURN AVE","00401",51,"5200","DISPLAY OF PLATES",25,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"117",7447232,4329546782,2018-04-02,1141,"",NA,"CA",201802,"","TOYT","PA","GY","10800 WEYBURN AV","00401",51,"5204A-","DISPLAY OF TABS",25,34.0616581804821,-118.440408522488,"2018","WEYBURN",4
"118",7447233,4329546793,2018-04-02,1147,"WV488A",NA,"CA",201805,"","CHEV","PA","RD","1000 TIVERTON AV","00401",51,"88.13B+","METER EXP.",63,34.0620944926344,-118.442827669345,"2018","TIVERTON",4
"119",7447234,4329546804,2018-04-02,1155,"WV316",NA,"GA",201812,"","HOND","PA","OT","10800 KINROSS AV","00401",51,"88.03A","OUTSIDE LINES/METER",58,34.0607777841811,-118.444451717502,"2018","KINROSS",4
"120",7447633,4329553815,2018-04-02,1402,"WS97",NA,"CA",201804,"","FORD","PA","SL","1246 GLENDON AV","00183",51,"88.13B+","METER EXP.",63,34.058793167955,-118.4423809896,"2018","GLENDON",4
