"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
201,"AN N EA","10W",3,"B+",4,21,"DANIELSON, A.",1,"Jerusalem: Holy City",258,9
201,"AN N EA","10W",3,"B-",1,21,"DANIELSON, A.",1,"Jerusalem: Holy City",258,7
201,"AN N EA","10W",3,"C+",1,21,"DANIELSON, A.",1,"Jerusalem: Holy City",258,6
201,"AN N EA","10W",3,"C",1,21,"DANIELSON, A.",1,"Jerusalem: Holy City",258,5
201,"AN N EA","10W",3,"D-",1,21,"DANIELSON, A.",1,"Jerusalem: Holy City",258,1
201,"AN N EA","10W",3,"F",2,21,"DANIELSON, A.",1,"Jerusalem: Holy City",258,0
201,"AN N EA","10W",4,"A",4,14,"SCHNIEDEWIND, W.M.",3,"Jerusalem: Holy City",258,11
201,"AN N EA","10W",4,"A-",4,14,"SCHNIEDEWIND, W.M.",3,"Jerusalem: Holy City",258,10
201,"AN N EA","10W",4,"B+",4,14,"SCHNIEDEWIND, W.M.",3,"Jerusalem: Holy City",258,9
201,"AN N EA","10W",4,"P",2,14,"SCHNIEDEWIND, W.M.",3,"Jerusalem: Holy City",258,-1
201,"AN N EA","10W",5,"A",9,10,"KAROLL, A.B.",1,"Jerusalem: Holy City",258,11
201,"AN N EA","10W",5,"F",1,10,"KAROLL, A.B.",1,"Jerusalem: Holy City",258,0
201,"AN N EA","15W",1,"A+",20,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,12
201,"AN N EA","15W",1,"A",56,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,11
201,"AN N EA","15W",1,"A-",17,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,10
201,"AN N EA","15W",1,"B+",8,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,9
201,"AN N EA","15W",1,"B",6,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,8
201,"AN N EA","15W",1,"B-",3,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,7
201,"AN N EA","15W",1,"C+",2,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,6
201,"AN N EA","15W",1,"C",1,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,5
201,"AN N EA","15W",1,"C-",1,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,4
201,"AN N EA","15W",1,"F",1,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,0
201,"AN N EA","15W",1,"NP",1,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,-2
201,"AN N EA","15W",1,"P",6,122,"COONEY, K.M.",1,"Women and Power in Ancient World",258,-1
201,"AN N EA","15W",2,"A+",55,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,12
201,"AN N EA","15W",2,"A",48,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,11
201,"AN N EA","15W",2,"A-",22,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,10
201,"AN N EA","15W",2,"B+",10,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,9
201,"AN N EA","15W",2,"B",3,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,8
201,"AN N EA","15W",2,"C-",1,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,4
201,"AN N EA","15W",2,"D-",1,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,1
201,"AN N EA","15W",2,"I",1,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,0
201,"AN N EA","15W",2,"P",5,146,"COONEY, K.M.",1,"Women and Power in Ancient World",258,-1
201,"AN N EA","166",1,"A+",4,11,"COONEY, K.M.",3,"Art and Death in Ancient Egypt",258,12
201,"AN N EA","166",1,"A",1,11,"COONEY, K.M.",3,"Art and Death in Ancient Egypt",258,11
201,"AN N EA","166",1,"A-",3,11,"COONEY, K.M.",3,"Art and Death in Ancient Egypt",258,10
201,"AN N EA","166",1,"B+",2,11,"COONEY, K.M.",3,"Art and Death in Ancient Egypt",258,9
201,"AN N EA","166",1,"B",1,11,"COONEY, K.M.",3,"Art and Death in Ancient Egypt",258,8
201,"ANTHRO","1",1,"A+",25,79,"SNYDER, J.K.",1,"Human Evolution",258,12
201,"ANTHRO","1",1,"A",29,79,"SNYDER, J.K.",1,"Human Evolution",258,11
201,"ANTHRO","1",1,"A-",10,79,"SNYDER, J.K.",1,"Human Evolution",258,10
201,"ANTHRO","1",1,"B+",6,79,"SNYDER, J.K.",1,"Human Evolution",258,9
201,"ANTHRO","1",1,"B",2,79,"SNYDER, J.K.",1,"Human Evolution",258,8
201,"ANTHRO","1",1,"B-",1,79,"SNYDER, J.K.",1,"Human Evolution",258,7
201,"ANTHRO","1",1,"C+",2,79,"SNYDER, J.K.",1,"Human Evolution",258,6
201,"ANTHRO","1",1,"C",3,79,"SNYDER, J.K.",1,"Human Evolution",258,5
201,"ANTHRO","1",1,"P",1,79,"SNYDER, J.K.",1,"Human Evolution",258,-1
201,"ANTHRO","3",1,"A+",35,61,"BOUM, A.",3,"Culture and Society",258,12
201,"ANTHRO","3",1,"A",16,61,"BOUM, A.",3,"Culture and Society",258,11
201,"ANTHRO","3",1,"A-",5,61,"BOUM, A.",3,"Culture and Society",258,10
201,"ANTHRO","3",1,"I",4,61,"BOUM, A.",3,"Culture and Society",258,0
201,"ANTHRO","3",1,"P",1,61,"BOUM, A.",3,"Culture and Society",258,-1
201,"ANTHRO","4",1,"A+",17,59,"BOUM, A.",3,"Culture and Communication",258,12
201,"ANTHRO","4",1,"A",29,59,"BOUM, A.",3,"Culture and Communication",258,11
201,"ANTHRO","4",1,"A-",2,59,"BOUM, A.",3,"Culture and Communication",258,10
201,"ANTHRO","4",1,"B+",5,59,"BOUM, A.",3,"Culture and Communication",258,9
201,"ANTHRO","4",1,"B",1,59,"BOUM, A.",3,"Culture and Communication",258,8
201,"ANTHRO","4",1,"D-",2,59,"BOUM, A.",3,"Culture and Communication",258,1
NA,"","",NA,"",NA,NA,"",NA,"",NA,0
201,"ANTHRO","4",1,"F",2,59,"BOUM, A.",3,"Culture and Communication",258,0
201,"ANTHRO","4",1,"P",1,59,"BOUM, A.",3,"Culture and Communication",258,-1
201,"ANTHRO","110",1,"A+",3,43,"BOUM, A.",3,"Principles of Archaeology",258,12
201,"ANTHRO","110",1,"A",33,43,"BOUM, A.",3,"Principles of Archaeology",258,11
201,"ANTHRO","110",1,"A-",5,43,"BOUM, A.",3,"Principles of Archaeology",258,10
201,"ANTHRO","110",1,"B+",1,43,"BOUM, A.",3,"Principles of Archaeology",258,9
201,"ANTHRO","110",1,"B-",1,43,"BOUM, A.",3,"Principles of Archaeology",258,7
201,"ANTHRO","124S",1,"A+",13,49,"SNYDER, J.K.",1,"Evolution of Human Sexual Behavior",258,12
201,"ANTHRO","124S",1,"A",18,49,"SNYDER, J.K.",1,"Evolution of Human Sexual Behavior",258,11
201,"ANTHRO","124S",1,"A-",9,49,"SNYDER, J.K.",1,"Evolution of Human Sexual Behavior",258,10
201,"ANTHRO","124S",1,"B+",7,49,"SNYDER, J.K.",1,"Evolution of Human Sexual Behavior",258,9
201,"ANTHRO","124S",1,"F",1,49,"SNYDER, J.K.",1,"Evolution of Human Sexual Behavior",258,0
201,"ANTHRO","124S",1,"P",1,49,"SNYDER, J.K.",1,"Evolution of Human Sexual Behavior",258,-1
201,"ANTHRO","126P",1,"A+",1,15,"RASHIDI, J.S.",1,"Paleopathology",258,12
201,"ANTHRO","126P",1,"A",4,15,"RASHIDI, J.S.",1,"Paleopathology",258,11
201,"ANTHRO","126P",1,"A-",4,15,"RASHIDI, J.S.",1,"Paleopathology",258,10
201,"ANTHRO","126P",1,"B+",2,15,"RASHIDI, J.S.",1,"Paleopathology",258,9
201,"ANTHRO","126P",1,"B-",1,15,"RASHIDI, J.S.",1,"Paleopathology",258,7
201,"ANTHRO","126P",1,"C+",1,15,"RASHIDI, J.S.",1,"Paleopathology",258,6
201,"ANTHRO","126P",1,"P",2,15,"RASHIDI, J.S.",1,"Paleopathology",258,-1
201,"ANTHRO","132",1,"A+",11,32,"BOUM, A.",3,"Anthropology of Environment",258,12
201,"ANTHRO","132",1,"A",17,32,"BOUM, A.",3,"Anthropology of Environment",258,11
201,"ANTHRO","132",1,"A-",2,32,"BOUM, A.",3,"Anthropology of Environment",258,10
201,"ANTHRO","132",1,"I",2,32,"BOUM, A.",3,"Anthropology of Environment",258,0
201,"ANTHRO","133",1,"A",29,68,"KIM, M.K.",1,"Anthropology of Food",258,11
201,"ANTHRO","133",1,"A-",5,68,"KIM, M.K.",1,"Anthropology of Food",258,10
201,"ANTHRO","133",1,"B+",8,68,"KIM, M.K.",1,"Anthropology of Food",258,9
201,"ANTHRO","133",1,"B",13,68,"KIM, M.K.",1,"Anthropology of Food",258,8
201,"ANTHRO","133",1,"C",5,68,"KIM, M.K.",1,"Anthropology of Food",258,5
201,"ANTHRO","133",1,"D",1,68,"KIM, M.K.",1,"Anthropology of Food",258,2
201,"ANTHRO","133",1,"NP",1,68,"KIM, M.K.",1,"Anthropology of Food",258,-2
201,"ANTHRO","133",1,"P",6,68,"KIM, M.K.",1,"Anthropology of Food",258,-1
201,"ANTHRO","135",1,"A+",4,34,"BOUM, A.",3,"Visual Anthropology: Documentary Photography",258,12
201,"ANTHRO","135",1,"A",24,34,"BOUM, A.",3,"Visual Anthropology: Documentary Photography",258,11
201,"ANTHRO","135",1,"A-",4,34,"BOUM, A.",3,"Visual Anthropology: Documentary Photography",258,10
201,"ANTHRO","135",1,"B",1,34,"BOUM, A.",3,"Visual Anthropology: Documentary Photography",258,8
201,"ANTHRO","135",1,"I",1,34,"BOUM, A.",3,"Visual Anthropology: Documentary Photography",258,0
201,"ANTHRO","137P",1,"A+",36,40,"BOUM, A.",3,"Anthropology of Deviance and Abnormality",258,12
201,"ANTHRO","137P",1,"A-",3,40,"BOUM, A.",3,"Anthropology of Deviance and Abnormality",258,10
201,"ANTHRO","137P",1,"P",1,40,"BOUM, A.",3,"Anthropology of Deviance and Abnormality",258,-1
201,"ANTHRO","138P",1,"A+",4,28,"BOUM, A.",3,"Field Methods in Cultural Anthropology",258,12
201,"ANTHRO","138P",1,"A",17,28,"BOUM, A.",3,"Field Methods in Cultural Anthropology",258,11
201,"ANTHRO","138P",1,"A-",5,28,"BOUM, A.",3,"Field Methods in Cultural Anthropology",258,10
201,"ANTHRO","138P",1,"F",1,28,"BOUM, A.",3,"Field Methods in Cultural Anthropology",258,0
201,"ANTHRO","138P",1,"P",1,28,"BOUM, A.",3,"Field Methods in Cultural Anthropology",258,-1
201,"ANTHRO","142P",1,"A+",5,19,"BOUM, A.",3,"Anthropology of Religion",258,12
201,"ANTHRO","142P",1,"A",13,19,"BOUM, A.",3,"Anthropology of Religion",258,11
201,"ANTHRO","142P",1,"I",1,19,"BOUM, A.",3,"Anthropology of Religion",258,0
201,"ANTHRO","143",1,"A+",8,23,"BOUM, A.",3,"Economic Anthropology",258,12
201,"ANTHRO","143",1,"A",5,23,"BOUM, A.",3,"Economic Anthropology",258,11
201,"ANTHRO","143",1,"A-",3,23,"BOUM, A.",3,"Economic Anthropology",258,10
201,"ANTHRO","143",1,"B+",2,23,"BOUM, A.",3,"Economic Anthropology",258,9
201,"ANTHRO","143",1,"B",1,23,"BOUM, A.",3,"Economic Anthropology",258,8
201,"ANTHRO","143",1,"P",4,23,"BOUM, A.",3,"Economic Anthropology",258,-1
201,"ANTHRO","146",1,"A",20,43,"KIM, M.K.",1,"Urban Anthropology",258,11
201,"ANTHRO","146",1,"A-",5,43,"KIM, M.K.",1,"Urban Anthropology",258,10
201,"ANTHRO","146",1,"B+",3,43,"KIM, M.K.",1,"Urban Anthropology",258,9
201,"ANTHRO","146",1,"B",10,43,"KIM, M.K.",1,"Urban Anthropology",258,8
201,"ANTHRO","146",1,"C+",1,43,"KIM, M.K.",1,"Urban Anthropology",258,6
201,"ANTHRO","146",1,"C",2,43,"KIM, M.K.",1,"Urban Anthropology",258,5
201,"ANTHRO","146",1,"D",1,43,"KIM, M.K.",1,"Urban Anthropology",258,2
201,"ANTHRO","146",1,"F",1,43,"KIM, M.K.",1,"Urban Anthropology",258,0
201,"ANTHRO","153",1,"A+",7,18,"BOUM, A.",3,"Language and Identity",258,12
201,"ANTHRO","153",1,"A",5,18,"BOUM, A.",3,"Language and Identity",258,11
201,"ANTHRO","153",1,"B+",4,18,"BOUM, A.",3,"Language and Identity",258,9
201,"ANTHRO","153",1,"I",2,18,"BOUM, A.",3,"Language and Identity",258,0
201,"ARABIC","1A",1,"A+",2,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,12
201,"ARABIC","1A",1,"A",8,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,11
201,"ARABIC","1A",1,"P",2,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,-1
201,"ARABIC","1B",1,"A+",3,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,12
201,"ARABIC","1B",1,"A",1,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,11
201,"ARABIC","1B",1,"A-",1,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,10
201,"ARABIC","1B",1,"B+",1,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,9
201,"ARABIC","1B",1,"B",1,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,8
201,"ARABIC","1B",1,"B-",1,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,7
201,"ARABIC","1B",1,"F",1,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,0
201,"ARABIC","1B",1,"P",3,12,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,-1
201,"ARABIC","1C",1,"A+",2,10,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,12
201,"ARABIC","1C",1,"A",6,10,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,11
201,"ARABIC","1C",1,"P",2,10,"COOPERSON, M.D.",3,"Elementary Standard Arabic",258,-1
201,"ARABIC","M107",1,"A+",1,10,"SAYEED, A.",3,"Islam in West",258,12
201,"ARABIC","M107",1,"A",3,10,"SAYEED, A.",3,"Islam in West",258,11
201,"ARABIC","M107",1,"A-",2,10,"SAYEED, A.",3,"Islam in West",258,10
201,"ARABIC","M107",1,"B+",1,10,"SAYEED, A.",3,"Islam in West",258,9
201,"ARABIC","M107",1,"B",2,10,"SAYEED, A.",3,"Islam in West",258,8
201,"ARABIC","M107",1,"P",1,10,"SAYEED, A.",3,"Islam in West",258,-1
201,"ARCH&UD","10B",3,"A+",5,17,"OSMAN, M.",3,"History of Architecture and Urban Design: Baroque to Contemporary Moment",258,12
201,"ARCH&UD","10B",3,"A",7,17,"OSMAN, M.",3,"History of Architecture and Urban Design: Baroque to Contemporary Moment",258,11
201,"ARCH&UD","10B",3,"A-",2,17,"OSMAN, M.",3,"History of Architecture and Urban Design: Baroque to Contemporary Moment",258,10
201,"ARCH&UD","10B",3,"I",1,17,"OSMAN, M.",3,"History of Architecture and Urban Design: Baroque to Contemporary Moment",258,0
201,"ARCH&UD","10B",3,"P",1,17,"OSMAN, M.",3,"History of Architecture and Urban Design: Baroque to Contemporary Moment",258,-1
201,"ARCH&UD","10B",3,"S",1,17,"OSMAN, M.",3,"History of Architecture and Urban Design: Baroque to Contemporary Moment",258,0
201,"ARCH&UD","CM153",1,"A",14,15,"WELLS, W.R.",1,"Introduction to Sustainable Architecture and Community Planning",258,11
201,"ARCH&UD","CM153",1,"A-",1,15,"WELLS, W.R.",1,"Introduction to Sustainable Architecture and Community Planning",258,10
201,"ART","70",1,"NP",1,15,"HEILBRON, A.P.",1,"Summer Art Institute: Special Topics in Studio",258,-2
201,"ART","70",1,"P",14,15,"HEILBRON, A.P.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","70",2,"NP",1,15,"GAGALKA, J.K.",1,"Summer Art Institute: Special Topics in Studio",258,-2
201,"ART","70",2,"P",14,15,"GAGALKA, J.K.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","70",5,"P",15,15,"HEILBRON, A.P.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","70",6,"P",15,15,"JACKSON, R.S.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","70",7,"P",14,14,"GAGALKA, J.K.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","70",8,"P",15,15,"HEILBRON, A.P.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","70",15,"P",15,15,"MOLE, O.",1,"Summer Art Institute: Special Topics in Studio",258,-1
201,"ART","133",1,"A+",5,14,"LOWE, N.R.",1,"Advanced Painting",258,12
201,"ART","133",1,"A",9,14,"LOWE, N.R.",1,"Advanced Painting",258,11
201,"ART HIS","M110A",1,"A+",9,21,"COONEY, K.M.",3,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",258,12
201,"ART HIS","M110A",1,"A",6,21,"COONEY, K.M.",3,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",258,11
201,"ART HIS","M110A",1,"A-",4,21,"COONEY, K.M.",3,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",258,10
201,"ART HIS","M110A",1,"B",2,21,"COONEY, K.M.",3,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",258,8
201,"ART HIS","C117B",1,"A",5,14,"THOMSON, H.M.",1,"Selected Topics in Medieval Art",258,11
201,"ART HIS","C117B",1,"A-",3,14,"THOMSON, H.M.",1,"Selected Topics in Medieval Art",258,10
201,"ART HIS","C117B",1,"B+",4,14,"THOMSON, H.M.",1,"Selected Topics in Medieval Art",258,9
201,"ART HIS","C117B",1,"B",2,14,"THOMSON, H.M.",1,"Selected Topics in Medieval Art",258,8
201,"ART HIS","C120",1,"A+",11,14,"AMIN, A.",1,"Selected Topics in Islamic Art",258,12
201,"ART HIS","C120",1,"A",2,14,"AMIN, A.",1,"Selected Topics in Islamic Art",258,11
201,"ART HIS","C120",1,"F",1,14,"AMIN, A.",1,"Selected Topics in Islamic Art",258,0
201,"ART HIS","C128C",1,"A+",12,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,12
201,"ART HIS","C128C",1,"A",4,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,11
201,"ART HIS","C128C",1,"A-",1,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,10
201,"ART HIS","C128C",1,"B+",1,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,9
201,"ART HIS","C128C",1,"B",2,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,8
201,"ART HIS","C128C",1,"B-",1,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,7
201,"ART HIS","C128C",1,"F",1,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,0
201,"ART HIS","C128C",1,"P",1,23,"ROTTMAN, Z.D.",1,"History of Photography: Selected Topics",258,-1
201,"ART HIS","132",2,"A+",3,12,"MUKHOPADHYAY, S.",1,"Selected Topics in Contemporary Art",258,12
201,"ART HIS","132",2,"A",6,12,"MUKHOPADHYAY, S.",1,"Selected Topics in Contemporary Art",258,11
201,"ART HIS","132",2,"A-",1,12,"MUKHOPADHYAY, S.",1,"Selected Topics in Contemporary Art",258,10
201,"ART HIS","132",2,"C+",1,12,"MUKHOPADHYAY, S.",1,"Selected Topics in Contemporary Art",258,6
