"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"16",7779669,4331633924,2018-06-01,1637,"",1410,"CA",201809,"","TOYT","PA","WT","445 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695278431879,-118.452383389939,"2018","LANDFAIR",6
"17",7779670,4331633935,2018-06-01,1640,"",1410,"CA",201806,"","MNNI","PA","BL","447 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695005626982,-118.45233041038,"2018","LANDFAIR",6
"18",7779671,4331633946,2018-06-01,1643,"",1410,"CA",201812,"","HOND","PA","WT","601 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0674651392605,-118.449918907603,"2018","LANDFAIR",6
"19",7779672,4331633950,2018-06-01,1645,"",1410,"CA",201809,"","NISS","PA","OT","619 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0672817475409,-118.449726410245,"2018","LANDFAIR",6
"20",7779673,4331633961,2018-06-01,1647,"",NA,"CA",201809,"","NISS","PA","OT","619 LANDFAIR AVE S","00116",51,"80.56E4+","RED ZONE",93,34.0672817475409,-118.449726410245,"2018","LANDFAIR",6
"21",7779674,4331633972,2018-06-01,1649,"",1410,"CA",201812,"","HOND","PA","GY","619 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0672817475409,-118.449726410245,"2018","LANDFAIR",6
"22",7780025,4332161934,2018-06-01,855,"",NA,"CA",201905,"","NISS","PA","GY","512 MIDVALE AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679857636515,-118.452520335723,"2018","MIDVALE",6
"23",7781394,4332993991,2018-06-01,707,"",NA,"CA",201812,"","BMW","PA","BK","1201 MANNING AVE","00187",51,"5200","DISPLAY OF PLATES",25,34.0608562590916,-118.435735756252,"2018","MANNING",6
"24",7781587,4333033891,2018-06-01,730,"",NA,"CA",201906,"","HYUN","PA","WT","1093 GAYLEY AVE","00156",51,"80.56E2","YELLOW ZONE",58,34.0603303117069,-118.446568992062,"2018","GAYLEY",6
"25",7781588,4333033902,2018-06-01,804,"",NA,"CA",201808,"","KIA","PA","SL","459 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.070633005515,-118.45298043316,"2018","GAYLEY",6
"26",7781589,4333033913,2018-06-01,806,"",NA,"CA",201904,"","VOLK","PA","RD","459 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.070633005515,-118.45298043316,"2018","GAYLEY",6
"27",7781590,4333033924,2018-06-01,809,"",NA,"CA",201905,"","SUBA","PA","GY","459 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.070633005515,-118.45298043316,"2018","GAYLEY",6
"28",7781591,4333033935,2018-06-01,811,"",NA,"CA",201808,"","HYUN","PA","WT","505 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0701547523661,-118.451544763462,"2018","GAYLEY",6
"29",7781592,4333033946,2018-06-01,812,"",NA,"CA",201803,"","VOLK","PA","RD","505 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0701547523661,-118.451544763462,"2018","GAYLEY",6
"30",7781593,4333033950,2018-06-01,815,"",NA,"UT",201808,"","YAMA","MC","SL","670 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659927341601,-118.448316188772,"2018","LANDFAIR",6
"31",7781594,4333033961,2018-06-01,816,"",NA,"CA",201804,"","TOYT","PA","BL","670 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659927341601,-118.448316188772,"2018","LANDFAIR",6
"32",7781595,4333033972,2018-06-01,817,"",NA,"CA",201804,"","TOYT","PA","BL","670 LANDFAIR AVE","00156",51,"5204A-","DISPLAY OF TABS",25,34.0659927341601,-118.448316188772,"2018","LANDFAIR",6
"33",7781596,4333033983,2018-06-01,818,"",NA,"CA",201902,"","HOND","PA","SL","670 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659927341601,-118.448316188772,"2018","LANDFAIR",6
"34",7781597,4333033994,2018-06-01,821,"",NA,"CA",201805,"","CHEV","PA","GY","10996 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0645139032342,-118.449919543794,"2018","ROEING",6
"35",7781598,4333034005,2018-06-01,821,"",NA,"CA",201810,"","TOYT","PA","GY","10996 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0645139032342,-118.449919543794,"2018","ROEING",6
"36",7782592,4333305675,2018-06-01,806,"",NA,"CA",NA,"","TOYT","PA","GY","685 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.064470417237,-118.45273244579,"2018","KELTON",6
"37",7782593,4333305686,2018-06-01,807,"",NA,"CA",201808,"","VOLK","PA","BK","655 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0651873049181,-118.452815569567,"2018","KELTON",6
"38",7782594,4333305690,2018-06-01,808,"",NA,"CA",201902,"","NISS","PA","BK","655 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0651873049181,-118.452815569567,"2018","KELTON",6
"39",7782595,4333305701,2018-06-01,810,"",NA,"CA",201807,"","SUZI","MC","RD","631 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0657055683097,-118.453105636059,"2018","KELTON",6
"40",7782596,4333305712,2018-06-01,811,"",NA,"ME",201808,"","TOYT","PA","WT","609 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0661854852768,-118.453362479603,"2018","KELTON",6
"41",7782597,4333305723,2018-06-01,812,"",NA,"CA",201807,"","HOND","PA","BK","605 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0662788496755,-118.453379494977,"2018","KELTON",6
"42",7782598,4333305734,2018-06-01,814,"",NA,"CA",201810,"","HOND","PA","OT","543 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0675340397805,-118.453538186521,"2018","KELTON",6
"43",7782599,4333305745,2018-06-01,815,"",NA,"CA",201904,"","BMW","PA","BK","553 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0673472738224,-118.453514060495,"2018","KELTON",6
"44",7782600,4333305756,2018-06-01,816,"",NA,"CA",201807,"","VOLK","PA","GY","535 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0676823608501,-118.453555500343,"2018","KELTON",6
"45",7782601,4333305760,2018-06-01,818,"",NA,"CA",201808,"","KIA","PA","WT","515 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0680558927518,-118.453603752882,"2018","KELTON",6
"46",7782602,4333305771,2018-06-01,819,"",NA,"CA",201808,"","HOND","PA","GY","515 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0680558927518,-118.453603752882,"2018","KELTON",6
"47",7782603,4333305782,2018-06-01,821,"",NA,"MD",201908,"","HOND","PA","RD","515 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0680558927518,-118.453603752882,"2018","KELTON",6
"48",7782604,4333305793,2018-06-01,822,"",NA,"CA",201903,"","BMW","PA","WT","457 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0691929753855,-118.453748602518,"2018","KELTON",6
"49",7782605,4333305804,2018-06-01,823,"",NA,"CA",201811,"","FORD","PA","YE","457 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0691929753855,-118.453748602518,"2018","KELTON",6
"50",7782606,4333305815,2018-06-01,824,"",NA,"CA",201809,"","TOYT","PA","BK","451 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0693193261628,-118.45376249588,"2018","KELTON",6
"51",7782607,4333305826,2018-06-01,825,"",NA,"CA",NA,"","MERZ","PA","WT","411 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0701542833304,-118.453869388105,"2018","KELTON",6
"52",7782617,4333305922,2018-06-01,844,"",NA,"CA",201804,"","BMW","PA","BK","618 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0660401817895,-118.451806513781,"2018","MIDVALE",6
"53",7782618,4333305933,2018-06-01,846,"",NA,"CA",NA,"","FORD","PA","WT","610 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0662103622534,-118.451856961004,"2018","MIDVALE",6
"54",7782619,4333305944,2018-06-01,848,"",NA,"CA",201810,"","TOYT","PA","GY","556 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0671649278976,-118.452311176931,"2018","MIDVALE",6
"55",7782620,4333305955,2018-06-01,850,"",NA,"CA",201812,"","TOYT","PU","SL","510 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.068024233337,-118.452520543832,"2018","MIDVALE",6
"56",7782621,4333305966,2018-06-01,854,"",NA,"CA",201809,"","BMW","PA","SL","11002 OPHIR DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682415802067,-118.451716043414,"2018","OPHIR",6
"57",7782622,4333305970,2018-06-01,856,"",NA,"CA",201810,"","TOYT","PA","BL","11044 OPHIR DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682534796443,-118.452941131919,"2018","OPHIR",6
"58",7782623,4333305981,2018-06-01,857,"",NA,"NV",201902,"","DODG","PA","WT","11044 OPHIR DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682534796443,-118.452941131919,"2018","OPHIR",6
"59",7783545,4333536793,2018-06-01,1639,"",NA,"CA",201809,"","HOND","PA","GY","1218 GLENDON AVE","204A",51,"80.69AA+","NO STOP/STAND",93,34.059012680277,-118.442467991597,"2018","GLENDON",6
"60",7783546,4333536804,2018-06-01,1711,"",NA,"CA",NA,"","MERZ","PA","BK","1019 WESTWOOD BLVD","204A",51,"5200","DISPLAY OF PLATES",25,34.0622420267425,-118.445301433843,"2018","WESTWOOD",6
"61",7783547,4333536815,2018-06-01,1715,"",NA,"CA",201712,"","JEEP","PA","WT","1027 WESTWOOD BLVD","204A",51,"5204A-","DISPLAY OF TABS",25,34.062096379322,-118.445303960267,"2018","WESTWOOD",6
"62",7783548,4333536826,2018-06-01,1723,"WV101",NA,"CA",201904,"","DODG","PU","BK","1000 GAYLEY AV","204A",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",6
"63",7783549,4333536830,2018-06-01,1725,"WV112",NA,"CA",201803,"","HYUN","PA","RD","1000 GAYLEY AV","204A",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",6
"64",7783550,4333536841,2018-06-01,1726,"",NA,"CA",201803,"","HYUN","PA","RD","1000 GAYLEY AV","204A",51,"5204A-","DISPLAY OF TABS",25,34.0619600888849,-118.447977614145,"2018","GAYLEY",6
"65",7783551,4333536852,2018-06-01,1733,"WV280A",NA,"CA",201901,"","MNNI","PA","SL","1101 WESTWOOD BL S","204A",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD  S",6
"66",7783552,4333536863,2018-06-01,1734,"WV280",NA,"CA",201808,"","HOND","PA","BK","1101 WESTWOOD BLVD","204A",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",6
"67",7783553,4333536885,2018-06-01,1942,"",NA,"CA",201806,"","MERZ","PA","BK","1121 GLENDON AVE","204A",51,"5200","DISPLAY OF PLATES",25,34.0604357014933,-118.444070211225,"2018","GLENDON",6
"68",7783554,4333536896,2018-06-01,2010,"WV264",NA,"CA",201901,"","AUDI","PA","WT","1001 WESTWOOD BLVD","204A",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",6
"69",7783555,4333536900,2018-06-01,2014,"WV91",NA,"CA",201808,"","AUDI","PA","WT","10901 KINROSS AV","204A",51,"88.13B+","METER EXP.",63,34.0607432999421,-118.445607113423,"2018","KINROSS",6
"70",7783556,4333536911,2018-06-01,2018,"WV168",NA,"CA",NA,"","VOLK","PA","BK","1001 BROXTON AVE","204A",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"71",7783557,4333536922,2018-06-01,2019,"",NA,"CA",NA,"","VOLK","PA","BK","1001 BROXTON AVE","204A",51,"5200","DISPLAY OF PLATES",25,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"72",7783558,4333536933,2018-06-01,2020,"WV166",NA,"CA",201902,"","BMW","PA","GY","1001 BROXTON AVE","204A",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"73",7783559,4333536944,2018-06-01,2023,"WV201",NA,"CA",201904,"","TOYT","PU","GY","1000 BROXTON AVE","204A",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"74",7783560,4333536955,2018-06-01,2024,"WV204",NA,"CA",NA,"","FIAT","PA","WT","1000 BROXTON AVE","204A",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"75",7783561,4333536966,2018-06-01,2025,"",NA,"CA",NA,"","FIAT","PA","WT","1000 BROXTON AVE","204A",51,"5200","DISPLAY OF PLATES",25,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"76",7783562,4333536970,2018-06-01,2115,"WV295",NA,"CA",201902,"","BMW","PA","BL","10801 LINDBROOK DR","204A",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",6
"77",7783563,4333536981,2018-06-01,2118,"WV294",NA,"IL",201812,"","VOLK","PA","BK","10801 LINDBROOK DR","204A",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",6
"78",7783564,4333536992,2018-06-01,2122,"WV307",NA,"CA",NA,"","AUDI","PA","WT","1100 WESTWOOD BLVD","204A",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",6
"79",7783565,4333537003,2018-06-01,2123,"WV308",NA,"AZ",NA,"","KIA","PA","SL","1100 WESTWOOD BLVD","204A",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",6
"80",7783566,4333537025,2018-06-01,2127,"WV684",NA,"CA",201809,"","BMW","PA","BK","10801 WEYBURN AV","204A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",6
"81",7783567,4333537036,2018-06-01,2131,"WV232",NA,"CA",201811,"","TOYT","PA","RD","10901 WEYBURN AVE","204A",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",6
"82",7783568,4333537040,2018-06-01,2133,"WV219",NA,"CA",201807,"","HOND","PA","BK","10900 WEYBURN AVE","204A",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",6
"83",7783569,4333537051,2018-06-01,2134,"WV222",NA,"CA",201812,"","VOLV","PA","BL","10900 WEYBURN AVE","204A",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",6
"84",7783570,4333537062,2018-06-01,2136,"WV271",NA,"CA",201811,"","MERZ","PA","BK","1001 WESTWOOD BLVD","204A",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",6
"85",7783571,4333537073,2018-06-01,2138,"WV93",NA,"CA",201810,"","HOND","PA","BL","10901 KINROSS AV","204A",51,"88.13B+","METER EXP.",63,34.0607432999421,-118.445607113423,"2018","KINROSS",6
"86",7783575,4333537110,2018-06-01,2147,"",NA,"CA",201812,"","TOYT","PA","GY","1045 BROXTON AVE","204A",51,"80.69AP+","NO STOP/STANDING",93,34.0617129729472,-118.446441003488,"2018","BROXTON",6
"87",7783576,4333537121,2018-06-01,2152,"WV210",NA,"CA",201903,"","LEXS","PA","BK","1000 BROXTON AVE","204A",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","BROXTON",6
"88",7783678,4333572025,2018-06-01,1209,"",NA,"CA",201811,"","GMC","PA","WT","10748 ASHTON AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0592943592289,-118.43756000703,"2018","ASHTON",6
"89",7783679,4333572036,2018-06-01,1211,"",NA,"CA",NA,"","TOYT","PA","BK","10736 ASHTON AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0594364832354,-118.437012684457,"2018","ASHTON",6
"90",7783680,4333572040,2018-06-01,1212,"",NA,"CA",NA,"","SUBA","PA","GY","10732 ASHTON AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0594756098661,-118.436831300655,"2018","ASHTON",6
"91",7783681,4333572051,2018-06-01,1217,"",NA,"CA",201901,"","HOND","PA","WT","1200 MANNING AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608562590916,-118.435735756252,"2018","MANNING",6
"92",7783682,4333572062,2018-06-01,1218,"",NA,"CA",201804,"","GMC","PU","RD","1200 MANNING AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608562590916,-118.435735756252,"2018","MANNING",6
"93",7783683,4333572073,2018-06-01,1220,"",NA,"CA",201812,"","LEXS","PA","GY","1200 MANNING AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608562590916,-118.435735756252,"2018","MANNING",6
"94",7783684,4333572084,2018-06-01,1221,"",NA,"CA",201805,"","PORS","PA","WT","1200 MANNING AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608562590916,-118.435735756252,"2018","MANNING",6
"95",7783685,4333572095,2018-06-01,1223,"",NA,"CA",201810,"","CHEV","PA","GY","10670 ASHTON AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0599368290363,-118.434664543653,"2018","ASHTON",6
"96",7783686,4333572106,2018-06-01,1233,"",NA,"CA",201810,"","LINC","PA","BK","1311 WESTHOLME AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0596362556391,-118.432662206706,"2018","WESTHOLME",6
"97",7783687,4333572110,2018-06-01,1234,"",NA,"CA",201810,"","LINC","PA","BK","1311 WESTHOLME AVE","00142",51,"5200","DISPLAY OF PLATES",25,34.0596362556391,-118.432662206706,"2018","WESTHOLME",6
"98",7783688,4333572121,2018-06-01,1238,"",NA,"CA",201902,"","FORD","PU","BK","10630 ROCHESTER AVE","00142",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0584362937391,-118.433187552322,"2018","ROCHESTER",6
"99",7783718,4333574280,2018-06-01,1232,"",NA,"CA",201902,"","LNDR","PA","BK","10468 LINDBROOK DR","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.066211279011,-118.432082066354,"2018","LINDBROOK",6
"100",7783720,4333574302,2018-06-01,1240,"",NA,"CA",201903,"","PORS","PA","GY","1035 WESTHOLME AVE","00153",51,"22500F","PARKED ON SIDEWALK",68,34.06348986425,-118.434659892716,"2018","WESTHOLME",6
"101",7783721,4333574313,2018-06-01,1245,"",NA,"CA",201802,"","NISS","PA","SL","1100 MANNING AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0618771670274,-118.436097657203,"2018","MANNING",6
"102",7784243,4333694013,2018-06-01,822,"",NA,"CA",201902,"","MERZ","PA","WT","10982 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647510162922,-118.449706201201,"2018","ROEING",6
"103",7784244,4333694024,2018-06-01,824,"",NA,"CA",201904,"","BMW","PA","BK","10954 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0652225057325,-118.449276195863,"2018","ROEING",6
"104",7784245,4333694035,2018-06-01,826,"",NA,"CA",201904,"","LEXS","PA","WT","10940 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654568698267,-118.449062834889,"2018","ROEING",6
"105",7784246,4333694046,2018-06-01,828,"",NA,"CA",201812,"","BMW","PA","SL","638 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0665952344187,-118.448864228989,"2018","LANDFAIR",6
"106",7784247,4333694050,2018-06-01,829,"",NA,"CA",201807,"","VOLK","PA","BK","620 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0669345173776,-118.449255673706,"2018","LANDFAIR",6
"107",7784248,4333694061,2018-06-01,831,"",NA,"CA",201808,"","TOYT","PA","OR","612 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",6
"108",7784249,4333694072,2018-06-01,831,"",NA,"CA",201904,"","VOLK","PA","BK","612 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",6
"109",7784250,4333694083,2018-06-01,832,"",NA,"CA",201905,"","INFI","PA","BK","600 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0672817475409,-118.449726410245,"2018","LANDFAIR",6
"110",7784251,4333694094,2018-06-01,835,"",NA,"CA",201808,"","BMW","PA","SL","10901 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","STRATHMORE",6
"111",7784252,4333694105,2018-06-01,836,"",NA,"CA",201902,"","HOND","PA","BL","10923 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0678296236811,-118.449445389368,"2018","STRATHMORE",6
"112",7784253,4333694116,2018-06-01,838,"",NA,"GA",201903,"","FORD","PA","RD","500 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0686038048748,-118.451113739719,"2018","LANDFAIR",6
"113",7784254,4333694120,2018-06-01,841,"",NA,"CA",NA,"","BMW","PA","GY","476 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0689978397728,-118.451558330231,"2018","LANDFAIR",6
"114",7784255,4333694131,2018-06-01,841,"",NA,"CA",201811,"","INFI","PA","GO","476 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0689978397728,-118.451558330231,"2018","LANDFAIR",6
"115",7784256,4333694142,2018-06-01,843,"",NA,"CA",201809,"","HOND","PA","BL","456 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0693342302893,-118.451986103479,"2018","LANDFAIR",6
"116",7784257,4333694153,2018-06-01,844,"",NA,"CA",201808,"","SUBA","PA","GN","456 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0693342302893,-118.451986103479,"2018","LANDFAIR",6
"117",7784258,4333694164,2018-06-01,846,"",NA,"OR",201909,"","VOLV","PA","SL","424 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0698287812444,-118.452738333001,"2018","LANDFAIR",6
"118",7784259,4333694175,2018-06-01,848,"",NA,"CA",201812,"","KIA","PA","RD","406 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0703550035617,-118.453104405023,"2018","LANDFAIR",6
"119",7784260,4333694186,2018-06-01,849,"",NA,"CA",201904,"","HYUN","PA","BL","406 LANDFAIR AVE","00156",51,"80.53","PARKED IN PARKWAY",63,34.0703550035617,-118.453104405023,"2018","LANDFAIR",6
"120",7784261,4333694190,2018-06-01,852,"",NA,"CA",201811,"","VOLV","PA","SL","10965 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0665693081908,-118.449923995033,"2018","STRATHMORE",6
