"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"15",3868066,4342043182,2018-11-01,840,"",NA,"CA",201902,"","VOLK","PA","SL","605 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0663366020521,-118.451900567301,"2018","MIDVALE",11
"16",3868067,4342043193,2018-11-01,841,"",NA,"CA",201911,"","HOND","PA","BK","605 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0663366020521,-118.451900567301,"2018","MIDVALE",11
"17",3868068,4342043204,2018-11-01,843,"",NA,"CA",201907,"","HYUN","PA","GY","615 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0661252781998,-118.451830086466,"2018","MIDVALE",11
"18",3868069,4342043215,2018-11-01,844,"",NA,"CA",201906,"","TOYT","PA","SL","639 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0656063203376,-118.451724926152,"2018","MIDVALE",11
"19",3868070,4342043226,2018-11-01,845,"",NA,"RI",201803,"","GMC","PU","WT","645 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654744489801,-118.45171761036,"2018","MIDVALE",11
"20",3868071,4342043230,2018-11-01,847,"",NA,"CA",201909,"","OTHR","PA","BL","655 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0652546469205,-118.45170981978,"2018","MIDVALE",11
"21",3868074,4342043274,2018-11-01,855,"",NA,"CA",201907,"","TOYT","PA","GO","606 LEVERING AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0664609378436,-118.453185670859,"2018","LEVERING",11
"22",3868075,4342043285,2018-11-01,856,"",NA,"CA",201909,"","HOND","PA","GN","610 LEVERING AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0664394506499,-118.453053479225,"2018","LEVERING",11
"23",3868076,4342043296,2018-11-01,859,"",NA,"CA",201906,"","TOYT","PA","WT","600 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0662788496755,-118.453379494977,"2018","KELTON",11
"24",3868077,4342043300,2018-11-01,900,"",NA,"CA",201904,"","MNNI","PA","OR","616 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.065924800392,-118.453265312838,"2018","KELTON",11
"25",3868078,4342043311,2018-11-01,902,"",NA,"CA",201905,"","HOND","PA","BK","670 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647780756577,-118.452760525364,"2018","KELTON",11
"26",3868079,4342043322,2018-11-01,904,"",NA,"CA",201906,"","HYUN","PA","WT","520 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679432811358,-118.45358993447,"2018","KELTON",11
"27",3868080,4342043333,2018-11-01,905,"",NA,"CA",201810,"","LEXS","PA","SL","520 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679432811358,-118.45358993447,"2018","KELTON",11
"28",3868081,4342043344,2018-11-01,908,"",NA,"CA",201809,"","NISS","PA","OT","443 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.069018924771,-118.452532528837,"2018","MIDVALE",11
"29",3868082,4342043355,2018-11-01,910,"",NA,"CA",201903,"","VOLK","PA","OT","527 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677165005958,-118.452512275237,"2018","MIDVALE",11
"30",3868083,4342043366,2018-11-01,911,"",NA,"CA",201907,"","TOYT","PA","MR","527 MIDVALE AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677165005958,-118.452512275237,"2018","MIDVALE",11
"31",3868085,4342043370,2018-11-01,913,"",NA,"WA",201903,"","NISS","PA","WT","11000 OPHIR DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682665700223,-118.451646837357,"2018","OPHIR",11
"32",3868086,4342043381,2018-11-01,914,"",NA,"CA",201905,"","CHEV","PA","SL","11000 OPHIR DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682665700223,-118.451646837357,"2018","OPHIR",11
"33",3868087,4342043392,2018-11-01,917,"",NA,"CA",201909,"","TOYT","PA","BL","424 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.069863149324,-118.453831486254,"2018","KELTON",11
"34",3869577,4342191383,2018-11-01,1208,"",NA,"CA",201902,"","NISS","PA","GY","1225 WESTHOLME AVE","00154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0610216047114,-118.433313196002,"2018","WESTHOLME",11
"35",3869578,4342191394,2018-11-01,1209,"",NA,"CA",201909,"","JEEP","PA","WT","1225 WESTHOLME AVE","00154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0610216047114,-118.433313196002,"2018","WESTHOLME",11
"36",3869584,4342191453,2018-11-01,1231,"",NA,"CA",201909,"","LEXS","PA","WT","10534 WELLWORTH AVE","00154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0607156429157,-118.431274492115,"2018","WELLWORTH",11
"37",3869586,4342191475,2018-11-01,1237,"",NA,"CA",201902,"","LEXS","PA","WT","10669 ROCHESTER AVE","00154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0582126846442,-118.434239589938,"2018","ROCHESTER",11
"38",3870807,4342403240,2018-11-01,1156,"",NA,"CA",201907,"","INFI","PA","SL","1100 GLENDON AVE","00301",51,"22500H","DOUBLE PARKING",68,34.0607777841811,-118.444451717502,"2018","GLENDON",11
"39",3870808,4342403251,2018-11-01,1159,"WV315",NA,"CA",201907,"","LNDR","PA","GY","10800 KINROSS AV","00301",51,"88.13B+","METER EXP.",63,34.0607777841811,-118.444451717502,"2018","KINROSS",11
"40",3870809,4342403262,2018-11-01,1203,"WV384",NA,"CA",201810,"","TOYT","PA","WT","1000 WESTWOOD BLVD","00301",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",11
"41",3870810,4342403273,2018-11-01,1216,"WV73",NA,"IN",201802,"","JEEP","PA","BK","10900 LINDBROOK DR","00301",51,"88.13B+","METER EXP.",63,34.0596118637054,-118.4446733344,"2018","LINDBROOK",11
"42",3870811,4342403284,2018-11-01,1225,"WV279A",NA,"CA",NA,"","LNDR","PA","WT","1101 WESTWOOD BLVD","00301",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",11
"43",3870812,4342403295,2018-11-01,1228,"",NA,"CA",201911,"","TOYT","PA","BK","1101 GLENDON AVE","00301",51,"80.56E4+","RED ZONE",93,34.0607777841811,-118.444451717502,"2018","GLENDON",11
"44",3870813,4342403306,2018-11-01,1239,"",NA,"CA",201811,"","VOLK","PA","BK","945 BROXTON AVE","00301",51,"80.56E2","YELLOW ZONE",58,34.0631479044361,-118.447039674509,"2018","BROXTON",11
"45",3870814,4342403310,2018-11-01,1256,"",NA,"CA",201906,"","HOND","PA","BN","929 WESTWOOD BLVD","00301",51,"80.56E2","YELLOW ZONE",58,34.0633659886139,-118.445281002735,"2018","WESTWOOD",11
"46",3870815,4342403321,2018-11-01,1331,"",NA,"CA",201908,"","OTHR","CM","WT","1002 TIVERTON AVE","00301",51,"80.56E4+","RED ZONE",93,34.0620504909547,-118.442837341542,"2018","TIVERTON",11
"47",3870828,4342403450,2018-11-01,1640,"",NA,"CA",201905,"","HOND","PA","WT","1218 GLENDON AVE","00301",51,"80.69AA+","NO STOP/STAND",93,34.059012680277,-118.442467991597,"2018","GLENDON",11
"48",3871255,4342435193,2018-11-01,1648,"",NA,"CA",201907,"","MERZ","PA","BK","1218 GLENDON AVE","204A",51,"80.69AP+","NO STOP/STANDING",93,34.059012680277,-118.442467991597,"2018","GLENDON",11
"49",3871279,4342444746,2018-11-01,805,"",NA,"CA",201811,"","LEXS","PA","GY","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"50",3871280,4342444750,2018-11-01,806,"",NA,"CA",201911,"","HYUN","PA","GY","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"51",3871281,4342444761,2018-11-01,807,"",NA,"CA",201905,"","FORD","PA","BK","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"52",3871282,4342444772,2018-11-01,809,"",NA,"CA",201901,"","HYUN","PA","WT","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"53",3871283,4342444783,2018-11-01,810,"",NA,"CA",201906,"","VOLK","PA","BK","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"54",3871284,4342444794,2018-11-01,811,"",NA,"AZ",201907,"","MERZ","PA","BK","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"55",3871285,4342444805,2018-11-01,812,"",NA,"CA",201906,"","LNDR","PA","GY","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",11
"56",3871286,4342444816,2018-11-01,814,"",NA,"CA",NA,"","VOLK","PA","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"57",3871287,4342444820,2018-11-01,817,"",NA,"CA",201901,"","BMW","PA","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"58",3871288,4342444831,2018-11-01,817,"",NA,"CA",201909,"","FIAT","PA","BL","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"59",3871378,4342444842,2018-11-01,819,"",NA,"CA",201906,"","OTHR","MS","BK","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"60",3871379,4342444853,2018-11-01,820,"",NA,"CA",201811,"","HOND","PA","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"61",3871380,4342444864,2018-11-01,821,"",NA,"CA",201809,"","BMW","PA","BK","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"62",3871381,4342444875,2018-11-01,823,"",NA,"CA",201908,"","BMW","PA","GY","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",11
"63",3871382,4342444886,2018-11-01,825,"",NA,"CA",201905,"","INFI","PA","GY","403 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0704783340485,-118.453190926126,"2018","LANDFAIR",11
"64",3871383,4342444890,2018-11-01,826,"",NA,"CA",201907,"","FORD","PA","GY","403 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0704783340485,-118.453190926126,"2018","LANDFAIR",11
"65",3871384,4342444901,2018-11-01,828,"",NA,"CA",201810,"","MITS","PA","WT","403 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0704783340485,-118.453190926126,"2018","LANDFAIR",11
"66",3871385,4342444912,2018-11-01,829,"",NA,"CA",201903,"","MERZ","PA","WT","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",11
"67",3871386,4342444923,2018-11-01,831,"",NA,"CA",201902,"","TOYT","VN","GY","449 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0694760423842,-118.452274143779,"2018","LANDFAIR",11
"68",3871387,4342444934,2018-11-01,832,"",NA,"CA",201901,"","FORD","PA","BK","449 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0694760423842,-118.452274143779,"2018","LANDFAIR",11
"69",3871388,4342444945,2018-11-01,833,"",NA,"CA",201909,"","NISS","PA","SL","467 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0692112448136,-118.451807131488,"2018","LANDFAIR",11
"70",3871389,4342444956,2018-11-01,835,"",NA,"CA",201908,"","FORD","PA","BK","479 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0689841499749,-118.451545048406,"2018","LANDFAIR",11
"71",3871390,4342444960,2018-11-01,838,"",NA,"CA",201902,"","HOND","PA","BL","680 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659978845264,-118.450624218396,"2018","LEVERING",11
"72",3871391,4342444971,2018-11-01,839,"",NA,"CA",201906,"","BMW","PA","GY","558 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0669306940675,-118.451018867564,"2018","GLENROCK",11
"73",3871392,4342444982,2018-11-01,841,"",NA,"CA",201912,"","OTHR","MS","BK","530 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0675753128619,-118.451322818358,"2018","GLENROCK",11
"74",3871393,4342444993,2018-11-01,842,"",NA,"CA",201909,"","OTHR","MS","OR","530 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0675753128619,-118.451322818358,"2018","GLENROCK",11
"75",3871394,4342445004,2018-11-01,843,"",NA,"CA",201811,"","TOYT","PA","SL","530 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0675753128619,-118.451322818358,"2018","GLENROCK",11
"76",3871395,4342445015,2018-11-01,844,"",NA,"CA",201901,"","TOYT","PA","BK","520 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0678057361233,-118.451429723473,"2018","GLENROCK",11
"77",3871396,4342445026,2018-11-01,846,"",NA,"WA",201902,"","HOND","PA","GY","504 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0681760519739,-118.45160342329,"2018","GLENROCK",11
"78",3871397,4342445030,2018-11-01,848,"",NA,"CA",201904,"","VOLV","PA","BL","525 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0683300939413,-118.450824993542,"2018","LANDFAIR",11
"79",3871398,4342445041,2018-11-01,849,"",NA,"CA",201904,"","TOYT","PA","GY","533 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.068239760434,-118.450732052057,"2018","LANDFAIR",11
"80",3871399,4342445052,2018-11-01,850,"",NA,"CA",201904,"","HOND","PA","GY","553 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0680125770676,-118.45049308807,"2018","LANDFAIR",11
"81",3871400,4342445063,2018-11-01,852,"",NA,"CA",201812,"","INFI","PA","TN","10924 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677607926473,-118.4494813408,"2018","STRATHMORE",11
"82",3871401,4342445074,2018-11-01,854,"",NA,"CA",201810,"","LEXS","PA","GY","10924 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677607926473,-118.4494813408,"2018","STRATHMORE",11
"83",3871402,4342445085,2018-11-01,856,"",NA,"CA",201901,"","HYUN","PA","BK","601 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0674651392605,-118.449918907603,"2018","LANDFAIR",11
"84",3871403,4342445096,2018-11-01,857,"",NA,"CA",201907,"","LEXS","PA","BK","619 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0672817475409,-118.449726410245,"2018","LANDFAIR",11
"85",3871404,4342445100,2018-11-01,858,"",NA,"CA",201901,"","FORD","PA","GY","619 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0672817475409,-118.449726410245,"2018","LANDFAIR",11
"86",3871405,4342445111,2018-11-01,859,"",NA,"CA",201907,"","VOLK","PA","WT","619 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0672817475409,-118.449726410245,"2018","LANDFAIR",11
"87",3871406,4342445122,2018-11-01,901,"",NA,"TX",201811,"","SUBA","PA","GY","625 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",11
"88",3871407,4342445133,2018-11-01,903,"",NA,"CA",201907,"","JAGU","PA","RD","625 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",11
"89",3871408,4342445155,2018-11-01,905,"",NA,"CA",201904,"","HYUN","PA","WT","645 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0662994373464,-118.448601793695,"2018","LANDFAIR",11
"90",3871409,4342445166,2018-11-01,907,"",NA,"CA",201909,"","NISS","PA","BL","10941 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654568698267,-118.449062834889,"2018","ROEING",11
"91",3871410,4342445170,2018-11-01,908,"",NA,"CA",201903,"","BMW","PA","BK","10943 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654237853203,-118.449092373844,"2018","ROEING",11
"92",3871411,4342445181,2018-11-01,910,"",NA,"CA",201811,"","MERZ","PA","BK","10977 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0648502825287,-118.449614283953,"2018","ROEING",11
"93",3871412,4342445192,2018-11-01,911,"",NA,"CA",201910,"","FORD","PA","WT","10985 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647179316295,-118.449735739653,"2018","ROEING",11
"94",3871413,4342445203,2018-11-01,912,"",NA,"CA",201905,"","TOYT","PA","GN","10985 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647179316295,-118.449735739653,"2018","ROEING",11
"95",3871414,4342445214,2018-11-01,914,"",NA,"CA",201908,"","TOYT","PA","BK","734 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0652487355046,-118.450349432518,"2018","LEVERING",11
"96",3871415,4342445225,2018-11-01,916,"",NA,"CA",201908,"","TOYT","PA","WT","800 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0644808185196,-118.449949082078,"2018","LEVERING",11
"97",3871416,4342445236,2018-11-01,919,"",NA,"CA",201910,"","JEEP","PA","WT","10984 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0660022822734,-118.450181792444,"2018","STRATHMORE",11
"98",3871417,4342445240,2018-11-01,920,"",NA,"CA",201905,"","BMW","PA","BK","10984 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0660022822734,-118.450181792444,"2018","STRATHMORE",11
"99",3871418,4342445251,2018-11-01,921,"",NA,"CA",201903,"","TOYT","PA","WT","10980 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0661097185546,-118.450109729546,"2018","STRATHMORE",11
"100",3871419,4342445262,2018-11-01,923,"",NA,"CA",201902,"","CHRY","PA","RD","601 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0674651392605,-118.449918907603,"2018","LANDFAIR",11
"101",3872519,4342596742,2018-11-01,1409,"",1145,"OH",202206,"","ACUR","PA","WT","10849 WEYBURN AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0619692781405,-118.442503439666,"2018","WEYBURN",11
"102",3872522,4342596775,2018-11-01,1600,"",1350,"CA",201902,"","CHEV","PA","OT","10996 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0645139032342,-118.449919543794,"2018","ROEING",11
"103",3872523,4342596786,2018-11-01,1603,"",1350,"CA",201910,"","LEXS","PA","GN","10966 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.065018478032,-118.449460002233,"2018","ROEING",11
"104",3872524,4342596790,2018-11-01,1605,"",1350,"CA",201903,"","BMW","PA","GY","10940 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",11
"105",3872525,4342596801,2018-11-01,1606,"",1350,"CA",201904,"","BMW","PA","BL","10940 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",11
"106",3872603,4342596812,2018-11-01,1608,"",1350,"CA",201910,"","FORD","PA","WT","10985 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647179316295,-118.449735739653,"2018","ROEING",11
"107",3872604,4342596823,2018-11-01,1611,"",1350,"CA",NA,"","BMW","PA","WT","10991 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0646159174666,-118.449827641836,"2018","ROEING",11
"108",3872605,4342596834,2018-11-01,1612,"",NA,"CA",NA,"","BMW","PA","WT","10991 ROEBLING AVE","00116",51,"5200","DISPLAY OF PLATES",25,34.0646159174666,-118.449827641836,"2018","ROEING",11
"109",3872606,4342596845,2018-11-01,1616,"",1355,"CA",201902,"","HOND","PA","GY","540 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0674501832893,-118.452451400009,"2018","MIDVALE",11
"110",3872607,4342596856,2018-11-01,1621,"",1400,"CA",201903,"","BMW","PA","WT","423 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0699043420319,-118.45383831378,"2018","KELTON",11
"111",3872608,4342596860,2018-11-01,1623,"",1400,"AZ",201812,"","TOYT","PA","GY","433 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0696956058429,-118.453810765196,"2018","KELTON",11
"112",3872609,4342596871,2018-11-01,1628,"",1405,"CA",201901,"","FORD","PA","GY","445 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695278431879,-118.452383389939,"2018","LANDFAIR",11
"113",3872610,4342596882,2018-11-01,1631,"",1405,"CA",201902,"","HOND","PA","GY","501 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0686038048748,-118.451113739719,"2018","LANDFAIR",11
"114",3872611,4342596893,2018-11-01,1634,"",1405,"CA",201812,"","HOND","PA","BK","625 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0670739567721,-118.449444631173,"2018","LANDFAIR",11
"115",3872612,4342596904,2018-11-01,1635,"",1405,"CA",201904,"","TOYT","PA","OT","625 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0670739567721,-118.449444631173,"2018","LANDFAIR",11
"116",3872613,4342596915,2018-11-01,1638,"",1405,"CA",201808,"","HOND","PA","GY","456 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0693342302893,-118.451986103479,"2018","LANDFAIR",11
"117",3872614,4342596926,2018-11-01,1640,"",NA,"CA",201808,"","HOND","PA","GY","456 LANDFAIR AVE S","00116",51,"5204A-","DISPLAY OF TABS",25,34.0693342302893,-118.451986103479,"2018","LANDFAIR",11
"118",3875444,4342844111,2018-11-01,607,"11",NA,"CA",201907,"","KIA","PA","SL","10810 LINDBROOK DR","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.060786695249,-118.440519492553,"2018","LINDBROOK",11
"119",3877032,4342982265,2018-11-01,1300,"11",NA,"SD",201906,"","VOLK","PA","BK","10819 LINDBROOK DR","00153",51,"80.58L","PREFERENTIAL PARKING",68,34.0605359301472,-118.441465744454,"2018","LINDBROOK",11
