"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"18",7952430,4334209401,2018-07-02,1041,"",830,"CA",201811,"","CHRY","PA","WT","410 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0701542833304,-118.453869388105,"2018","KELTON",7
"19",7952431,4334209412,2018-07-02,1044,"",830,"CA",201901,"","BMW","PA","GY","467 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0689842391824,-118.453721054392,"2018","KELTON",7
"20",7952432,4334209423,2018-07-02,1045,"",NA,"CA",201901,"","BMW","PA","GY","467 KELTON AVE","00154",51,"5200","DISPLAY OF PLATES",25,34.0689842391824,-118.453721054392,"2018","KELTON",7
"21",7952433,4334209434,2018-07-02,1047,"",830,"CA",201904,"","HOND","PA","RD","512 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0680916022007,-118.453607248468,"2018","KELTON",7
"22",7952434,4334209445,2018-07-02,1049,"",830,"CA",201812,"","FORD","PA","WT","535 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0676823608501,-118.453555500343,"2018","KELTON",7
"23",7952435,4334209456,2018-07-02,1052,"",830,"CA",201904,"","NISS","PU","GY","555 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.067311564372,-118.45351056498,"2018","KELTON",7
"24",7952437,4334209471,2018-07-02,1057,"",840,"CA",11,"","HOND","PA","GY","401 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0705304066269,-118.453227530712,"2018","LANDFAIR",7
"25",7952438,4334209482,2018-07-02,1059,"",840,"CA",201908,"","TOYT","PA","GY","425 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.069908270418,-118.45279159551,"2018","LANDFAIR",7
"26",7952439,4334209493,2018-07-02,1105,"",900,"CA",201811,"","OTHR","MS","GY","638 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0656063203376,-118.451724926152,"2018","MIDVALE",7
"27",7952440,4334209504,2018-07-02,1107,"",900,"CA",201809,"","ACUR","PA","WT","618 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0660401817895,-118.451806513781,"2018","MIDVALE",7
"28",7952441,4334209515,2018-07-02,1110,"",900,"NV",201604,"","JEEP","PA","BK","445 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695278431879,-118.452383389939,"2018","LANDFAIR",7
"29",7952442,4334209526,2018-07-02,1112,"",900,"VA",8,"","DODG","PA","WT","456 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0693342302893,-118.451986103479,"2018","LANDFAIR",7
"30",7952443,4334209530,2018-07-02,1114,"",900,"BC",6,"","NISS","PA","GY","456 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0693342302893,-118.451986103479,"2018","LANDFAIR",7
"31",7952444,4334209541,2018-07-02,1115,"",900,"CA",201807,"","TOYT","PA","OT","476 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0689978397728,-118.451558330231,"2018","LANDFAIR",7
"32",7952445,4334209552,2018-07-02,1117,"",900,"CA",201810,"","TOYT","PA","GY","480 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0689239444687,-118.451478683842,"2018","LANDFAIR",7
"33",7952446,4334209563,2018-07-02,1121,"",900,"OH",201803,"","VOLV","PA","GY","10944 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0653906885289,-118.44912521455,"2018","ROEING",7
"34",7952447,4334209574,2018-07-02,1123,"",900,"CA",201808,"","VOLK","PA","BK","10965 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0650543104624,-118.449430478329,"2018","ROEING",7
"35",7952448,4334209585,2018-07-02,1126,"",900,"CA",201901,"","CHEV","PA","BK","10986 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0646820991249,-118.449765263308,"2018","ROEING",7
"36",7952449,4334209596,2018-07-02,1128,"",900,"CA",201812,"","HOND","PA","BK","10985 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647179316295,-118.449735739653,"2018","ROEING",7
"37",7952450,4334209600,2018-07-02,1130,"",900,"CA",201904,"","OTHR","MS","WT","10975 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.064886127287,-118.449581458422,"2018","ROEING",7
"38",7952451,4334209611,2018-07-02,1133,"",900,"CA",201611,"","KIA","PA","WT","10940 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",7
"39",7952452,4334209622,2018-07-02,1134,"",900,"CA",201901,"","SUBA","PA","GY","10940 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",7
"40",7953331,4334669555,2018-07-02,1710,"",NA,"CA",201901,"","KIA","PA","SL","1200 MIDVALE AVE","00306",51,"80.69AA+","NO STOP/STAND",93,34.0583475658461,-118.445492004344,"2018","MIDVALE",7
"41",7954152,4334971734,2018-07-02,1436,"",1220,"MI",201707,"","FORD","PA","BK","580 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0704740993836,-118.438708160692,"2018","HILGARD",7
"42",7954153,4334971745,2018-07-02,1700,"",1450,"CA",201901,"","STRN","PA","SL","10996 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0645139032342,-118.449919543794,"2018","ROEING",7
"43",7954154,4334971756,2018-07-02,1701,"",1450,"AZ",201809,"","MERZ","PA","WT","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",7
"44",7954155,4334971760,2018-07-02,1703,"",1450,"CA",201902,"","TOYT","PA","WT","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",7
"45",7954156,4334971771,2018-07-02,1706,"",1450,"CA",201902,"","CHEV","VN","WT","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",7
"46",7954157,4334971782,2018-07-02,1707,"",1450,"CA",201907,"","SUBA","PA","GY","10989 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0646490144478,-118.449794801713,"2018","ROEING",7
"47",7954158,4334971793,2018-07-02,1710,"",1450,"CA",201904,"","BUIC","PA","BL","10989 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0646490144478,-118.449794801713,"2018","ROEING",7
"48",7954159,4334971804,2018-07-02,1712,"",1450,"CA",201810,"","DODG","PA","WT","10940 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",7
"49",7954160,4334971815,2018-07-02,1714,"",NA,"CA",201810,"","DODG","PA","WT","10940 ROEBLING AVE","00116",51,"5200","DISPLAY OF PLATES",25,34.0654568698267,-118.449062834889,"2018","ROEING",7
"50",7954161,4334971826,2018-07-02,1717,"",1450,"CA",201812,"","CHEV","PA","BK","10998 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0656740711394,-118.450506909302,"2018","STRATHMORE",7
"51",7954162,4334971830,2018-07-02,1719,"",NA,"CA",201812,"","CHEV","PA","BK","10998 STRATHMORE DR","00116",51,"5200","DISPLAY OF PLATES",25,34.0656740711394,-118.450506909302,"2018","STRATHMORE",7
"52",7954163,4334971841,2018-07-02,1721,"",1450,"CA",201907,"","JEEP","PA","GY","10944 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0671634676918,-118.449758793432,"2018","STRATHMORE",7
"53",7954164,4334971852,2018-07-02,1725,"",1500,"CA",201903,"","HOND","PA","OT","527 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0677165005958,-118.452512275237,"2018","MIDVALE",7
"54",7954165,4334971863,2018-07-02,1728,"",1500,"CA",201806,"","HOND","PA","GY","559 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0671292678714,-118.452294474573,"2018","MIDVALE",7
"55",7954166,4334971874,2018-07-02,1729,"",NA,"CA",201806,"","HOND","PA","GY","559 MIDVALE AVE S","00116",51,"5200","DISPLAY OF PLATES",25,34.0671292678714,-118.452294474573,"2018","MIDVALE",7
"56",7954193,4334986106,2018-07-02,708,"11",NA,"CA",201808,"","MERZ","PA","BK","10782 WEYBURN AVE","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.0619604011657,-118.439667230592,"2018","WEYBURN",7
"57",7954194,4334986110,2018-07-02,712,"11",NA,"CA",201901,"","LEXS","PA","WT","10770 WEYBURN AVE","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.0622726364286,-118.439193424755,"2018","WEYBURN",7
"58",7954195,4334986121,2018-07-02,714,"",NA,"CA",201901,"","LEXS","PA","WT","10770 WEYBURN AVE","00185",51,"5200","DISPLAY OF PLATES",25,34.0622726364286,-118.439193424755,"2018","WEYBURN",7
"59",7954196,4334986132,2018-07-02,724,"",NA,"CA",201808,"","BMW","PA","BK","600 GAYLEY AVE","00185",51,"80.56E2","YELLOW ZONE",58,34.0685348378104,-118.448973695816,"2018","GAYLEY",7
"60",7954350,4335033065,2018-07-02,1040,"",830,"CA",201905,"","MERZ","PA","BK","424 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.069863149324,-118.453831486254,"2018","KELTON",7
"61",7954351,4335033076,2018-07-02,1043,"",830,"CA",201903,"","GMC","PA","WT","442 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0694868696495,-118.453783216749,"2018","KELTON",7
"62",7954352,4335033080,2018-07-02,1044,"",830,"CA",201902,"","TOYT","PA","BL","454 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0692341805013,-118.453752128024,"2018","KELTON",7
"63",7954353,4335033091,2018-07-02,1046,"",830,"CA",201806,"","FORD","PA","WT","510 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0681300470836,-118.453614060837,"2018","KELTON",7
"64",7954354,4335033102,2018-07-02,1048,"",830,"CA",201907,"","CHEV","PA","WT","515 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0680558927518,-118.453603752882,"2018","KELTON",7
"65",7954355,4335033113,2018-07-02,1050,"",830,"CA",201809,"","BMW","PA","BK","540 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0675724970649,-118.453541696956,"2018","KELTON",7
"66",7954356,4335033124,2018-07-02,1052,"",830,"CA",201812,"","FORD","PA","SL","553 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0673472738224,-118.453514060495,"2018","KELTON",7
"67",7954358,4335033146,2018-07-02,1058,"",840,"CA",201903,"","LEXS","PA","BK","403 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0704783340485,-118.453190926126,"2018","LANDFAIR",7
"68",7954359,4335033150,2018-07-02,1101,"",845,"CA",201904,"","INFI","PA","GY","522 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0677934275955,-118.452515993313,"2018","MIDVALE",7
"69",7954360,4335033161,2018-07-02,1105,"",900,"CA",201811,"","TOYT","PA","WT","621 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0659962658409,-118.451793069138,"2018","MIDVALE",7
"70",7954361,4335033172,2018-07-02,1106,"",900,"CA",201809,"","NISS","PA","RD","621 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0659962658409,-118.451793069138,"2018","MIDVALE",7
"71",7954362,4335033183,2018-07-02,1107,"",900,"IL",201812,"","VOLK","PA","GY","610 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0662103622534,-118.451856961004,"2018","MIDVALE",7
"72",7954363,4335033194,2018-07-02,1110,"",900,"CA",201809,"","FORD","PA","RD","436 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695878997673,-118.452489378889,"2018","LANDFAIR",7
"73",7954364,4335033205,2018-07-02,1112,"",900,"CA",201904,"","HOND","PA","GY","449 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0694760423842,-118.452274143779,"2018","LANDFAIR",7
"74",7954365,4335033216,2018-07-02,1114,"",900,"CA",201811,"","HOND","PA","BK","456 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0693342302893,-118.451986103479,"2018","LANDFAIR",7
"75",7954366,4335033220,2018-07-02,1115,"",900,"CA",201904,"","LEXS","PA","SL","478 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0689622660447,-118.451518514435,"2018","LANDFAIR",7
"76",7954367,4335033231,2018-07-02,1117,"",900,"CA",201905,"","TOYT","PA","SL","501 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0686038048748,-118.451113739719,"2018","LANDFAIR",7
"77",7954368,4335033242,2018-07-02,1123,"",900,"NJ",NA,"","LNDR","PA","WT","10965 STRATHMORE DR","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0665693081908,-118.449923995033,"2018","STRATHMORE",7
"78",7954369,4335033253,2018-07-02,1126,"",900,"CA",201812,"","FORD","PA","GY","10998 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0644808185196,-118.449949082078,"2018","ROEING",7
"79",7954377,4335043963,2018-07-02,1023,"",NA,"CA",201812,"","AUDI","PA","GY","10886 LE CONTE AVE","00187",51,"80.56E1","WHITE ZONE",58,34.0636809086332,-118.444830336442,"2018","LE CONTE",7
"80",7954380,4335044000,2018-07-02,1159,"",NA,"CA",201804,"","HOND","PA","GY","10700 WILSHIRE BLVD","00187",51,"5204A-","DISPLAY OF TABS",25,34.0608562590916,-118.435735756252,"2018","WILSHIRE",7
"81",7954865,4335190392,2018-07-02,836,"",NA,"CA",201807,"","SUBA","PA","GN","10762 WELLWORTH AVE","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0583404057541,-118.437680476855,"2018","WELLWORTH",7
"82",7954872,4335190462,2018-07-02,901,"",NA,"CA",201903,"","TOYT","PA","GY","1100 SELBY AVE","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0614246926859,-118.438119228562,"2018","SELBY",7
"83",7954873,4335190473,2018-07-02,903,"",NA,"CA",201903,"","AUDI","PA","GY","10793 LINDBROOK DR","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0609621915394,-118.439866687485,"2018","LINDBROOK",7
"84",7954874,4335190484,2018-07-02,906,"",NA,"CA",201812,"","TOYT","PA","BL","1100 MALCOLM AVE","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608953293504,-118.440117262079,"2018","MALCOLM",7
"85",7954875,4335190495,2018-07-02,908,"",NA,"CA",NA,"","CHEV","PA","GY","1100 MALCOLM AVE","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608953293504,-118.440117262079,"2018","MALCOLM",7
"86",7954876,4335190506,2018-07-02,910,"",NA,"CA",201904,"","NISS","PA","WT","10817 LINDBROOK DR","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0605777027277,-118.441314089101,"2018","LINDBROOK",7
"87",7954877,4335190510,2018-07-02,913,"",NA,"CA",NA,"","TOYT","PA","BK","10800 LINDBROOK DR","00159",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608953293504,-118.440117262079,"2018","LINDBROOK",7
"88",7954923,4335202594,2018-07-02,1202,"WV491",NA,"CA",201903,"","BMW","PA","BK","10801 LE CONTE AV","00112",51,"88.13B+","METER EXP.",63,34.0640107139718,-118.441068057212,"2018","LE CONTE",7
"89",7954924,4335202605,2018-07-02,1206,"WV494",NA,"CA",201904,"","FORD","PU","WT","10801 LE CONTE AV","00112",51,"88.13B+","METER EXP.",63,34.0640107139718,-118.441068057212,"2018","LE CONTE",7
"90",7954925,4335202616,2018-07-02,1207,"",NA,"CA",201904,"","FORD","PU","WT","10801 LE CONTE AV","00112",51,"5200","DISPLAY OF PLATES",25,34.0640107139718,-118.441068057212,"2018","LE CONTE",7
"91",7955182,4335272222,2018-07-02,1021,"WS133",NA,"CA",201904,"","LEXS","PA","GO","1200 WESTWOOD BL","00183",51,"88.13B+","METER EXP.",63,34.0587905980565,-118.44383036845,"2018","WESTWOOD",7
"92",7955183,4335272233,2018-07-02,1031,"11",NA,"CA",201812,"","CHEV","PA","SL","1100 SELBY AVE","00183",51,"80.58L","PREFERENTIAL PARKING",68,34.0614246926859,-118.438119228562,"2018","SELBY",7
"93",7955184,4335272244,2018-07-02,1040,"WS127A",NA,"CA",201901,"","OTHR","PA","BK","10801 WELLWORTH AV","00183",51,"88.13B+","METER EXP.",63,34.0579893733181,-118.439002559919,"2018","WELLWORTH",7
"94",7955410,4335319601,2018-07-02,148,"11",NA,"CA",5,"","KIA","PA","WT","901 MALCOLM AVENUE","502A",51,"80.58L","PREFERENTIAL PARKING",68,34.0639078832612,-118.439878874633,"2018","MALCOLM",7
"95",7955411,4335319612,2018-07-02,156,"11",NA,"CA",201812,"","AUDI","PA","BN","A/F 10824 LINDBROOK DRIVE","502A",51,"80.58L","PREFERENTIAL PARKING",68,34.0606389993821,-118.441083296958,"2018","AF  LINDBROOK",7
"96",7955412,4335319623,2018-07-02,202,"",NA,"CA",201806,"","AUDI","PA","OT","800 LEVERING AVENUE","502A",51,"22500F","PARKED ON SIDEWALK",68,34.0644808185196,-118.449949082078,"2018","LEVERING",7
"97",7955413,4335319634,2018-07-02,213,"",NA,"IA",201812,"","CHRY","PA","WT","10941 STRATHMORE DRIVE","502A",51,"22500F","PARKED ON SIDEWALK",68,34.0672817475409,-118.449726410245,"2018","STRATHMORE",7
"98",7957374,4335778016,2018-07-02,1201,"",NA,"CA",NA,"","DODG","PA","BL","1201 MANNING AVE","00187",51,"22502A","18 IN. CURB/2 WAY",63,34.0608562590916,-118.435735756252,"2018","MANNING",7
"99",7957375,4335778020,2018-07-02,1203,"",NA,"CA",201812,"","HOND","PA","BL","1201 MANNING AVE","00187",51,"22502A","18 IN. CURB/2 WAY",63,34.0608562590916,-118.435735756252,"2018","MANNING",7
"100",7960041,4334642620,2018-07-03,1340,"",NA,"CA",201803,"","CHEV","TK","WT","10535 WILSHIRE BOULEVARD","00165",51,"80.56E4+","RED ZONE",93,34.0630820541363,-118.432676726593,"2018","WILSHIRE",7
"101",7960074,4334669581,2018-07-03,1114,"WV497",NA,"CA",NA,"","BMW","PA","WT","10801 LE CONTE AV","00183",51,"88.13B+","METER EXP.",63,34.0640107139718,-118.441068057212,"2018","LE CONTE",7
"102",7960075,4334669592,2018-07-03,1126,"",NA,"CA",10,"","OTHR","TK","BN","1200 GLENDON AVE","00183",51,"80.56E4+","RED ZONE",93,34.0591194103246,-118.442587413335,"2018","GLENDON",7
"103",7960129,4334678051,2018-07-03,848,"WS119",NA,"CA",201906,"","LEXS","PA","BL","1201 GLENDON AV","00154",51,"88.13B+","METER EXP.",63,34.0591194103246,-118.442587413335,"2018","GLENDON",7
"104",7960916,4334990660,2018-07-03,1102,"",855,"CA",201810,"","HOND","PA","BK","540 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0675724970649,-118.453541696956,"2018","KELTON",7
"105",7960917,4334990671,2018-07-03,1105,"",855,"CA",201904,"","NISS","PU","GY","553 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0673472738224,-118.453514060495,"2018","KELTON",7
"106",7960918,4334990682,2018-07-03,1108,"",855,"CA",201805,"","TSMR","PA","BL","553 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0673472738224,-118.453514060495,"2018","KELTON",7
"107",7960919,4334990693,2018-07-03,1108,"",NA,"CA",201805,"","TSMR","PA","BL","553 KELTON AVE","00154",51,"5204A-","DISPLAY OF TABS",25,34.0673472738224,-118.453514060495,"2018","KELTON",7
"108",7960920,4334990704,2018-07-03,1110,"",855,"CA",201812,"","TOYT","PA","GY","543 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0675340397805,-118.453538186521,"2018","KELTON",7
"109",7960921,4334990715,2018-07-03,1115,"",900,"IL",201712,"","TOYT","PA","GY","522 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0677934275955,-118.452515993313,"2018","MIDVALE",7
"110",7960922,4334990726,2018-07-03,1117,"",900,"CA",201805,"","HOND","PA","GY","556 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0671649278976,-118.452311176931,"2018","MIDVALE",7
"111",7960923,4334990730,2018-07-03,1118,"",NA,"CA",201805,"","HOND","PA","GY","556 MIDVALE AVE","00154",51,"5204A-","DISPLAY OF TABS",25,34.0671649278976,-118.452311176931,"2018","MIDVALE",7
"112",7960924,4334990741,2018-07-03,1120,"",910,"CA",201808,"","NISS","PA","WT","601 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0664189259017,-118.451930728946,"2018","MIDVALE",7
"113",7960925,4334990752,2018-07-03,1123,"",910,"TX",NA,"","HOND","PA","GY","618 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0660401817895,-118.451806513781,"2018","MIDVALE",7
"114",7961058,4335029996,2018-07-03,1219,"",NA,"CA",201811,"","TOYT","PA","BN","10800 LE CONTE AVE","111R",51,"22500I-","PARKED IN BUS ZONE",293,34.0640107139718,-118.441068057212,"2018","LE CONTE",7
"115",7961092,4335033522,2018-07-03,923,"",NA,"CA",NA,"","BMW","PA","WT","10824 LINDBROOK DR","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0606389993821,-118.441083296958,"2018","LINDBROOK",7
"116",7961093,4335033533,2018-07-03,929,"",NA,"CA",201905,"","HOND","PA","SL","1200 GLENDON AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0591194103246,-118.442587413335,"2018","GLENDON",7
"117",7961099,4335033592,2018-07-03,1334,"11",NA,"CA",201901,"","BMW","PA","WT","10492 LINDBROOK DR","00153",51,"80.58L","PREFERENTIAL PARKING",68,34.0653813190085,-118.432876823739,"2018","LINDBROOK",7
"118",7961100,4335033603,2018-07-03,1341,"11",NA,"CA",201904,"","TOYT","TK","GN","10496 LINDBROOK DR","00153",51,"80.58L","PREFERENTIAL PARKING",68,34.065240717755,-118.433004867558,"2018","LINDBROOK",7
"119",7961101,4335033614,2018-07-03,1350,"11",NA,"CA",201807,"","TOYT","PA","WT","10653 LINDBROOK DR","00153",51,"80.58L","PREFERENTIAL PARKING",68,34.0620642734466,-118.435266602816,"2018","LINDBROOK",7
"120",7961102,4335033625,2018-07-03,1402,"WV120",NA,"CA",201808,"","VOLK","PA","WT","10950 WEYBURN AVE","00153",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","WEYBURN",7
