"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"57",8289891,4339348801,2018-09-05,721,"",NA,"CA",201804,"","DODG","PA","GY","523 GLENROCK AVE","506A",51,"5204A-","DISPLAY OF TABS",25,34.0677590969753,-118.451409660184,"2018","GLENROCK",9
"58",8289892,4339348812,2018-09-05,726,"",NA,"CA",201907,"","CHEV","PA","BL","424 LANDFAIR AVE","506A",51,"80.56E4+","RED ZONE",93,34.0698287812444,-118.452738333001,"2018","LANDFAIR",9
"59",8289893,4339348823,2018-09-05,729,"",NA,"CA",201907,"","HOND","PA","SL","414 LANDFAIR AVE","506A",51,"22500F","PARKED ON SIDEWALK",68,34.0701220444325,-118.452941343853,"2018","LANDFAIR",9
"60",8290470,4339484332,2018-09-05,843,"",NA,"CA",201809,"","TOYT","PA","GY","415 GAYLEY AVE","00154",51,"80.69AP+","NO STOP/STANDING",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",9
"61",8290475,4339484380,2018-09-05,1118,"",845,"CA",201907,"","HOND","PA","BK","424 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.069863149324,-118.453831486254,"2018","KELTON",9
"62",8290476,4339484391,2018-09-05,1125,"",910,"CA",201901,"","TOYT","PA","WT","553 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0673472738224,-118.453514060495,"2018","KELTON",9
"63",8290477,4339484402,2018-09-05,1128,"",910,"CA",201808,"","FORD","PA","BK","520 KELTON AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0679432811358,-118.45358993447,"2018","KELTON",9
"64",8290478,4339484413,2018-09-05,1132,"",910,"CA",201906,"","TOYT","VN","GN","403 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0704783340485,-118.453190926126,"2018","LANDFAIR",9
"65",8290479,4339484424,2018-09-05,1139,"",910,"CA",201807,"","MAZD","PA","GY","618 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0660401817895,-118.451806513781,"2018","MIDVALE",9
"66",8290480,4339484435,2018-09-05,1140,"",NA,"CA",201807,"","MAZD","PA","GY","618 MIDVALE AVE","00154",51,"5204A-","DISPLAY OF TABS",25,34.0660401817895,-118.451806513781,"2018","MIDVALE",9
"67",8290481,4339484446,2018-09-05,1143,"",910,"CA",201812,"","VOLK","PA","BK","639 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0656063203376,-118.451724926152,"2018","MIDVALE",9
"68",8290482,4339484450,2018-09-05,1144,"",910,"CA",201907,"","TOYT","PA","GY","645 MIDVALE AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654744489801,-118.45171761036,"2018","MIDVALE",9
"69",8290483,4339484461,2018-09-05,1201,"",910,"CA",201812,"","VOLV","PA","BK","10941 STRATHMORE DR","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0672817475409,-118.449726410245,"2018","STRATHMORE",9
"70",8290484,4339484472,2018-09-05,1202,"",NA,"CA",201812,"","VOLV","PA","BK","10941 STRATHMORE DR","00154",51,"5200","DISPLAY OF PLATES",25,34.0672817475409,-118.449726410245,"2018","STRATHMORE",9
"71",8290485,4339484483,2018-09-05,1209,"",910,"CA",NA,"","HOND","PA","WT","611 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0673501729181,-118.449799420271,"2018","LANDFAIR",9
"72",8290486,4339484494,2018-09-05,1211,"",910,"NY",NA,"","OTHR","MS","BL","645 LANDFAIR AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0662994373464,-118.448601793695,"2018","LANDFAIR",9
"73",8290487,4339484505,2018-09-05,1219,"",910,"CA",201810,"","TOYT","PA","BK","10980 ROEBLING AVE","00154",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647841132407,-118.449673360977,"2018","ROEING",9
"74",8291293,4339720162,2018-09-05,705,"11",NA,"CA",201904,"","LEXS","PA","GY","10830 LINDBROOK DR","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.0605749066346,-118.441327280941,"2018","LINDBROOK",9
"75",8291294,4339720173,2018-09-05,710,"11",NA,"CA",201907,"","BMW","PA","WT","10830 LINDBROOK DR","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.0605749066346,-118.441327280941,"2018","LINDBROOK",9
"76",8291295,4339720184,2018-09-05,715,"11",NA,"CA",201812,"","MERZ","PA","WT","10816 LINDBROOK DR","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.0607226156893,-118.440760175808,"2018","LINDBROOK",9
"77",8291296,4339720195,2018-09-05,719,"11",NA,"CA",201810,"","HOND","PA","WT","10810 LINDBROOK DR","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.060786695249,-118.440519492553,"2018","LINDBROOK",9
"78",8291297,4339720206,2018-09-05,722,"11",NA,"CA",201810,"","INFI","PA","BK","10810 LINDBROOK DR","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.060786695249,-118.440519492553,"2018","LINDBROOK",9
"79",8291299,4339720221,2018-09-05,730,"11",NA,"CA",201905,"","BMW","PA","GY","1009 MALCOLM AVE","00185",51,"80.58L","PREFERENTIAL PARKING",68,34.0615950645431,-118.440385078402,"2018","MALCOLM",9
"80",8291334,4339746014,2018-09-05,844,"",NA,"CA",201901,"","HYUN","PA","GY","415 GAYLEY AVE","00137",51,"80.69AP+","NO STOP/STANDING",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",9
"81",8291336,4339746036,2018-09-05,1115,"",845,"CA",201909,"","HOND","PA","GY","411 KELTON AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0701542833304,-118.453869388105,"2018","KELTON",9
"82",8291337,4339746040,2018-09-05,1118,"",845,"CA",201908,"","HYUN","PA","SL","423 KELTON AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0699043420319,-118.45383831378,"2018","KELTON",9
"83",8291338,4339746051,2018-09-05,1121,"",845,"CA",201811,"","HOND","PA","BL","442 KELTON AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0694868696495,-118.453783216749,"2018","KELTON",9
"84",8291339,4339746062,2018-09-05,1132,"",910,"FL",201908,"","HOND","PA","WT","403 LANDFAIR AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0704783340485,-118.453190926126,"2018","LANDFAIR",9
"85",8291340,4339746073,2018-09-05,1135,"",910,"FL",201902,"","CHEV","PA","WT","501 MIDVALE AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0682165817655,-118.452521584381,"2018","MIDVALE",9
"86",8291341,4339746095,2018-09-05,1142,"",910,"CA",201905,"","CHEV","PA","GO","655 MIDVALE AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0652546469205,-118.45170981978,"2018","MIDVALE",9
"87",8291342,4339746106,2018-09-05,1146,"",910,"CA",201908,"","FORD","PA","WT","644 MIDVALE AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654744489801,-118.45171761036,"2018","MIDVALE",9
"88",8291343,4339746110,2018-09-05,1150,"",910,"CA",201809,"","HOND","PA","GY","424 LANDFAIR AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0698287812444,-118.452738333001,"2018","LANDFAIR",9
"89",8291344,4339746121,2018-09-05,1153,"",910,"CA",201904,"","MAZD","PA","GO","441 LANDFAIR AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695879121371,-118.452486076951,"2018","LANDFAIR",9
"90",8291345,4339746132,2018-09-05,1155,"",910,"NJ",NA,"","KAWK","MC","BK","442 LANDFAIR AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0695087567402,-118.452343662696,"2018","LANDFAIR",9
"91",8291346,4339746143,2018-09-05,1205,"",910,"CA",201812,"","BMW","PA","GY","10984 STRATHMORE DR","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0660022822734,-118.450181792444,"2018","STRATHMORE",9
"92",8291347,4339746154,2018-09-05,1211,"",910,"CA",201904,"","CHEV","PA","WT","637 LANDFAIR AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0666335568531,-118.448904057276,"2018","LANDFAIR",9
"93",8291348,4339746165,2018-09-05,1214,"",910,"CA",201809,"","LEXS","PA","GN","643 LANDFAIR AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0663843504102,-118.448674890374,"2018","LANDFAIR",9
"94",8291349,4339746176,2018-09-05,1221,"",910,"KY",201911,"","CHEV","PA","SL","10991 ROEBLING AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0646159174666,-118.449827641836,"2018","ROEING",9
"95",8291350,4339746180,2018-09-05,1225,"",910,"CA",201907,"","TOYT","PA","BL","10996 ROEBLING AVE","00137",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0645139032342,-118.449919543794,"2018","ROEING",9
"96",8291817,4337418735,2018-09-06,1242,"",NA,"LA",NA,"","VOLV","TK","RD","1215 GLENDON AV","152",51,"22500H","DOUBLE PARKING",68,34.059026383163,-118.442477968831,"2018","GLENDON",9
"97",8291934,4337531542,2018-09-06,1120,"11",NA,"CA",201902,"","FORD","TK","MR","10582 LINDBROOK DR","153",51,"80.54H1","OVNIGHT PRK W/OUT PE",68,34.0630056701886,-118.434053158049,"2018","LINDBROOK",9
"98",8291935,4337531553,2018-09-06,1124,"11",NA,"AZ",201902,"","TOYT","PA","GY","10576 LINDBROOK DR","153",51,"80.54H1","OVNIGHT PRK W/OUT PE",68,34.0631459996823,-118.434001058199,"2018","LINDBROOK",9
"99",8291963,4337545262,2018-09-06,1123,"",NA,"CA",201810,"","FRHT","TK","WT","1200 GLENDON AVE","154",51,"80.56E4+","RED ZONE",93,34.0591194103246,-118.442587413335,"2018","GLENDON",9
"100",8291964,4337545273,2018-09-06,1126,"",NA,"CA",201810,"","KIA","PA","WT","1200 GLENDON AVE","154",51,"80.56E4+","RED ZONE",93,34.0591194103246,-118.442587413335,"2018","GLENDON",9
"101",8292705,4338325795,2018-09-06,1214,"",NA,"CA",201806,"","TOYT","PA","GY","10575 ASHTON AVE","154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0612381080639,-118.431940821696,"2018","ASHTON",9
"102",8292706,4338325806,2018-09-06,1215,"",NA,"CA",201806,"","TOYT","PA","GY","10575 ASHTON AVE","154",51,"5204A-","DISPLAY OF TABS",25,34.0612381080639,-118.431940821696,"2018","ASHTON",9
"103",8292707,4338325810,2018-09-06,1218,"",NA,"CA",201903,"","TOYT","PA","WT","1225 THAYER AVE","154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0623554380045,-118.432237141874,"2018","THAYER",9
"104",8292708,4338325821,2018-09-06,1220,"",NA,"CA",201903,"","FORD","PA","BK","1205 THAYER AVE","154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0625018702714,-118.432782682644,"2018","THAYER",9
"105",8292710,4338325843,2018-09-06,1237,"",NA,"CA",201804,"","HOND","PA","GY","10540 ASHTON AVE","154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.062457087248,-118.431474969669,"2018","ASHTON",9
"106",8292711,4338325854,2018-09-06,1241,"",NA,"CA",201803,"","HOND","PA","GY","10544 WELLWORTH AVE","154",51,"5204A-","DISPLAY OF TABS",25,34.0605029508757,-118.431583750098,"2018","WELLWORTH",9
"107",8292712,4338325865,2018-09-06,1246,"",NA,"CA",201804,"","HOND","PA","GY","10540 ASHTON AVE","154",51,"5204A-","DISPLAY OF TABS",25,34.062457087248,-118.431474969669,"2018","ASHTON",9
"108",8292713,4338325876,2018-09-06,1250,"",NA,"CA",201812,"","MERZ","PA","GY","10639 ASHTON AVE","154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0601017887048,-118.433876311699,"2018","ASHTON",9
"109",8292996,4338436771,2018-09-06,1224,"",NA,"CA",201904,"","SUBA","PA","BL","1500 WESTHOLME AVE","156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0578575964575,-118.432111555685,"2018","WESTHOLME",9
"110",8293547,4338681351,2018-09-06,1032,"",NA,"CA",NA,"","MERZ","CM","WT","1052 TIVERTON AVE","187",51,"80.56E4+","RED ZONE",93,34.0609641152373,-118.443099025533,"2018","TIVERTON",9
"111",8293548,4338681362,2018-09-06,1051,"11",NA,"CA",201412,"","LEXS","PA","SL","10800 WEYBURN AVE","187",51,"80.58L","PREFERENTIAL PARKING",68,34.0616581804821,-118.440408522488,"2018","WEYBURN",9
"112",8293549,4338681373,2018-09-06,1052,"",NA,"CA",201412,"","LEXS","PA","SL","10800 WEYBURN AVE","187",51,"5204A-","DISPLAY OF TABS",25,34.0616581804821,-118.440408522488,"2018","WEYBURN",9
"113",8293553,4338681410,2018-09-06,1150,"11",NA,"CA",201902,"","NISS","PA","WT","10600 LINDBROOK DR","187",51,"80.58L","PREFERENTIAL PARKING",68,34.062653223165,-118.434252734782,"2018","LINDBROOK",9
"114",8293554,4338681421,2018-09-06,1151,"11",NA,"CA",201812,"","TOYT","PA","WT","10600 LINDBROOK DR","187",51,"80.58L","PREFERENTIAL PARKING",68,34.062653223165,-118.434252734782,"2018","LINDBROOK",9
"115",8293555,4338681432,2018-09-06,1154,"11",NA,"CA",201909,"","PORS","PA","GY","10610 LINDBROOK DR","187",51,"80.58L","PREFERENTIAL PARKING",68,34.0624628031347,-118.434479565067,"2018","LINDBROOK",9
"116",8293556,4338681443,2018-09-06,1156,"11",NA,"CA",201803,"","SAA","PA","GY","10618 LINDBROOK DR","187",51,"80.58L","PREFERENTIAL PARKING",68,34.0623246866331,-118.434680252385,"2018","LINDBROOK",9
"117",8293557,4338681454,2018-09-06,1157,"",NA,"CA",201803,"","SAA","PA","GY","10618 LINDBROOK DR","187",51,"5204A-","DISPLAY OF TABS",25,34.0623246866331,-118.434680252385,"2018","LINDBROOK",9
"118",8293641,4338714800,2018-09-06,1220,"WV320",NA,"CA",201909,"","TOYT","PA","GY","1101 GLENDON AV","103R",51,"88.13B+","METER EXP.",63,34.0607777841811,-118.444451717502,"2018","GLENDON",9
"119",8293642,4338714811,2018-09-06,1222,"",NA,"CA",201803,"","GMC","PA","WT","1121 GLENDON AV","103R",51,"5204A-","DISPLAY OF TABS",25,34.0604357014933,-118.444070211225,"2018","GLENDON",9
"120",8293804,4338771231,2018-09-06,1931,"",NA,"CA",201807,"","HOND","PA","BL","11045 STRATHMORE DR","201",51,"22500F","PARKED ON SIDEWALK",68,34.0642782814508,-118.451205976578,"2018","STRATHMORE",9
"121",8293805,4338771242,2018-09-06,1932,"",NA,"CA",201807,"","HOND","PA","BL","11045 STRATHMORE DR","201",51,"5204A-","DISPLAY OF TABS",25,34.0642782814508,-118.451205976578,"2018","STRATHMORE",9
