"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"13",6907654,4323671682,2018-01-02,1613,"",1400,"CA",201708,"","HOND","PA","SL","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",1
"14",6907655,4323671693,2018-01-02,1616,"",1400,"CA",201811,"","MAZD","PA","GY","10985 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647179316295,-118.449735739653,"2018","ROEING",1
"15",6907656,4323671704,2018-01-02,1619,"",1405,"CA",201808,"","BMW","PA","GO","10984 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0660022822734,-118.450181792444,"2018","STRATHMORE",1
"16",6907657,4323671715,2018-01-02,1622,"",1405,"CA",201810,"","LEXS","PA","SL","10980 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0661097185546,-118.450109729546,"2018","STRATHMORE",1
"17",6907659,4323671726,2018-01-02,1623,"",NA,"CA",201810,"","LEXS","PA","SL","10980 STRATHMORE DR","00116",51,"5200","DISPLAY OF PLATES",25,34.0661097185546,-118.450109729546,"2018","STRATHMORE",1
"18",6907660,4323671730,2018-01-02,1626,"",1405,"CA",201804,"","FORD","PA","WT","10956 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0668058679633,-118.449859229495,"2018","STRATHMORE",1
"19",6907661,4323671741,2018-01-02,1629,"",1405,"CA",201802,"","CHEV","PA","SL","10965 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0665693081908,-118.449923995033,"2018","STRATHMORE",1
"20",6907662,4323671752,2018-01-02,1634,"",1405,"CA",201806,"","HYUN","PA","SL","527 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0677165005958,-118.452512275237,"2018","MIDVALE",1
"21",6907663,4323671763,2018-01-02,1636,"",1405,"CA",201802,"","CADI","PA","BL","527 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0677165005958,-118.452512275237,"2018","MIDVALE",1
"22",6907664,4323671774,2018-01-02,1639,"",1410,"CA",201809,"","INFI","PA","WT","520 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0679432811358,-118.45358993447,"2018","KELTON",1
"23",6907665,4323671785,2018-01-02,1641,"",NA,"CA",201809,"","INFI","PA","WT","520 KELTON AVE","00116",51,"5200","DISPLAY OF PLATES",25,34.0679432811358,-118.45358993447,"2018","KELTON",1
"24",6907666,4323671796,2018-01-02,1644,"",NA,"CA",201707,"","DODG","PA","BL","411 KELTON AVE","00116",51,"5204A-","DISPLAY OF TABS",25,34.0701542833304,-118.453869388105,"2018","KELTON",1
"25",6907667,4323671800,2018-01-02,1647,"",1410,"CA",201804,"","LEXS","PA","BK","433 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0696956058429,-118.453810765196,"2018","KELTON",1
"26",6907668,4323671811,2018-01-02,1648,"",NA,"CA",201804,"","LEXS","PA","BK","433 KELTON AVE","00116",51,"5200","DISPLAY OF PLATES",25,34.0696956058429,-118.453810765196,"2018","KELTON",1
"27",6907669,4323671822,2018-01-02,1650,"",1410,"CA",201810,"","NISS","PA","GY","515 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0680558927518,-118.453603752882,"2018","KELTON",1
"28",6907670,4323671833,2018-01-02,1657,"",1415,"CA",NA,"","CHEC","PA","BK","601 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0674651392605,-118.449918907603,"2018","LANDFAIR",1
"29",6907671,4323671844,2018-01-02,1659,"",1415,"CA",201803,"","KIA","PA","SL","625 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0670739567721,-118.449444631173,"2018","LANDFAIR",1
"30",6907672,4323671855,2018-01-02,1702,"",1415,"CA",201806,"","HOND","PA","SL","645 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0662994373464,-118.448601793695,"2018","LANDFAIR",1
"31",6910179,4323698411,2018-01-02,1218,"",1005,"CA",201712,"","HOND","PA","BK","1201 MANNING AVENUE","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0608562590916,-118.435735756252,"2018","MANNING",1
"32",6910180,4323698422,2018-01-02,1222,"",1005,"CA",201804,"","HOND","PA","SL","1200 MANNING AVENUE","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0608562590916,-118.435735756252,"2018","MANNING",1
"33",6910181,4323698433,2018-01-02,1224,"",1005,"CA",201808,"","FORD","VN","WT","1200 MANNING AVE","00183",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0608562590916,-118.435735756252,"2018","MANNING",1
"34",6910182,4323698444,2018-01-02,1233,"",NA,"CA",201809,"","CHEV","VN","WT","10727 WILSHIRE BOULEVARD","00183",51,"80.56E4+","RED ZONE",93,34.0605935848233,-118.436946092723,"2018","WILSHIRE",1
"35",6910183,4323698455,2018-01-02,1242,"WV599",NA,"NV",201807,"","KIA","PA","WT","1000 HILGARD AV","00183",51,"88.13B+","METER EXP.",63,34.0616263016795,-118.441613471118,"2018","HILGARD",1
"36",6938555,4324009454,2018-01-02,1140,"WS112",NA,"CA",NA,"","JEEP","PA","OR","1201 GLENDON AV","00114",51,"88.13B+","METER EXP.",63,34.0591194103246,-118.442587413335,"2018","GLENDON",1
"37",6938556,4324009465,2018-01-02,1142,"",NA,"CA",201710,"","FORD","CM","RD","1201 GLENDON AV","00114",51,"80.56E4+","RED ZONE",93,34.0591194103246,-118.442587413335,"2018","GLENDON",1
"38",6938557,4324009476,2018-01-02,1145,"",NA,"CA",201710,"","TOYT","PA","SL","1245 GLENDON AV","00114",51,"5204A-","DISPLAY OF TABS",25,34.0587629901456,-118.442367623719,"2018","GLENDON",1
"39",6938563,4324009535,2018-01-02,1229,"WV74",NA,"CA",201804,"","MERZ","PA","SL","10901 LINDBROOK DR","00114",51,"88.13B+","METER EXP.",63,34.0596118637054,-118.4446733344,"2018","LINDBROOK",1
"40",6938565,4324009550,2018-01-02,1336,"WV28",NA,"CA",201802,"","CHEV","PA","BL","901 GAYLEY AV","00114",51,"88.13B+","METER EXP.",63,34.0636381338303,-118.448224327646,"2018","GAYLEY",1
"41",6938566,4324009561,2018-01-02,1339,"WV117",NA,"CA",201812,"","INFI","PA","SL","1000 GAYLEY AV","00114",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",1
"42",6938567,4324009572,2018-01-02,1348,"",NA,"CA",201803,"","KIA","PA","GY","1109 GLENDON AVE","00114",51,"80.56E4+","RED ZONE",93,34.06064095125,-118.444299114617,"2018","GLENDON",1
"43",6938568,4324009583,2018-01-02,1358,"",NA,"CA",201701,"","DATS","PA","GO","930 WESTWOOD BLVD","00114",51,"5204A-","DISPLAY OF TABS",25,34.0629537768488,-118.445288713829,"2018","WESTWOOD",1
"44",6938569,4324009594,2018-01-02,1405,"WV240",NA,"CA",201811,"","CHEV","PA","SL","900 BROXTON AVE","00114",51,"88.13B+","METER EXP.",63,34.063653481596,-118.447048979799,"2018","BROXTON",1
"45",6938571,4324009616,2018-01-02,1417,"",NA,"CA",201806,"","HOND","PA","MR","1043 WESTWOOD BLVD","00114",51,"80.56E1","WHITE ZONE",58,34.0618050844837,-118.44530901309,"2018","WESTWOOD",1
"46",6938574,4324009642,2018-01-02,1513,"",NA,"CA",201708,"","HOND","PA","BL","1109 GLENDON AVE","00114",51,"80.56E4+","RED ZONE",93,34.06064095125,-118.444299114617,"2018","GLENDON",1
"47",6963397,4324278254,2018-01-02,1737,"",NA,"CA",201801,"","TOYT","PA","WT","1000 WEYBURN PL","203A",51,"80.69B","NO PARKING",73,34.0608181405157,-118.447661143245,"2018","WEYBURN",1
"48",6963398,4324278265,2018-01-02,1805,"",NA,"CA",201802,"","TOYT","PA","BK","1000 WEYBURN PL","203A",51,"80.69B","NO PARKING",73,34.0608181405157,-118.447661143245,"2018","WEYBURN",1
"49",6963399,4324278276,2018-01-02,1835,"WV88",NA,"CA",201712,"","LEXS","PA","WT","10900 KINROSS AV","203A",51,"88.13B+","METER EXP.",63,34.0607432999421,-118.445607113423,"2018","KINROSS",1
"50",6963400,4324278280,2018-01-02,1857,"WV688",NA,"CA",201806,"","TOYT","PA","WT","10801 WEYBURN AV","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"51",6963401,4324278291,2018-01-02,1858,"WV690",NA,"CA",201810,"","LEXS","PA","WT","10801 WEYBURN AV","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"52",6963402,4324278302,2018-01-02,1859,"",NA,"CA",201810,"","LEXS","PA","WT","10801 WEYBURN AV","203A",51,"5200","DISPLAY OF PLATES",25,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"53",6963403,4324278313,2018-01-02,1901,"WV663",NA,"CA",201804,"","LNDR","PA","WT","10800 WEYBURN AV","203A",51,"88.03A","OUTSIDE LINES/METER",58,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"54",6963404,4324278324,2018-01-02,1905,"WV669",NA,"CA",201807,"","HOND","PA","GY","10800 WEYBURN AV","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"55",6963405,4324278335,2018-01-02,1906,"WV683A",NA,"CA",201811,"","LEXS","PA","SL","10801 WEYBURN AVE","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"56",6963406,4324278346,2018-01-02,1908,"WV681",NA,"CA",201808,"","CHEV","PA","GY","10801 WEYBURN AV","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",1
"57",6963407,4324278350,2018-01-02,1911,"",NA,"CA",201801,"","HOND","PA","WT","10861 WEYBURN AV","203A",51,"80.56E4+","RED ZONE",93,34.0621870471848,-118.443065882493,"2018","WEYBURN",1
"58",6963408,4324278361,2018-01-02,1917,"WV155",NA,"CA",201811,"","TOYT","PA","BK","10900 LE CONTE AV","203A",51,"88.03A","OUTSIDE LINES/METER",58,34.0636762748462,-118.445342086216,"2018","LE CONTE",1
"59",6963409,4324278372,2018-01-02,1921,"",NA,"CA",201812,"","UNK","VN","OT","10982 ROEBLING AVE","203A",51,"80.49+","18 IN/CURB/COMM VEH",63,34.0647510162922,-118.449706201201,"2018","ROEING",1
"60",6963410,4324278383,2018-01-02,1928,"",NA,"CA",201810,"","OTHR","TK","BN","10995 LE CONTE AVE","203A",51,"80.56E4+","RED ZONE",93,34.0636301611695,-118.448891242287,"2018","LE CONTE",1
"61",6963411,4324278394,2018-01-02,1931,"",NA,"CA",201810,"","UNK","TK","BN","1000 WEYBURN PL","203A",51,"80.69B","NO PARKING",73,34.0608181405157,-118.447661143245,"2018","WEYBURN",1
"62",6963412,4324278405,2018-01-02,1935,"",NA,"CA",NA,"","TOYT","PA","WT","1000 WEYBURN PL","203A",51,"80.61","STANDNG IN ALLEY",68,34.0608181405157,-118.447661143245,"2018","WEYBURN",1
"63",6963413,4324278416,2018-01-02,2002,"",NA,"CA",NA,"","TOYT","PA","WT","888 HILGARD AVE","203A",51,"22500I-","PARKED IN BUS ZONE",293,34.0643105415209,-118.440983791401,"2018","HILGARD",1
"64",6979049,4324450185,2018-01-02,824,"",NA,"CA",201803,"","GMC","PU","WT","1200 GLENDON AVE","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0591194103246,-118.442587413335,"2018","GLENDON",1
"65",6979050,4324450196,2018-01-02,829,"",NA,"CA",201712,"","BMW","PA","SL","1200 MALCOLM AVE","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0598800373677,-118.439725631202,"2018","MALCOLM",1
"66",6979051,4324450200,2018-01-02,830,"",NA,"CA",201710,"","PONT","PA","BK","1200 MALCOLM AVE","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0598800373677,-118.439725631202,"2018","MALCOLM",1
"67",6979052,4324450211,2018-01-02,833,"",NA,"CA",201810,"","ACUR","PA","BK","1226 SELBY AVE","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0597773202355,-118.437744121926,"2018","SELBY",1
"68",6979078,4324450476,2018-01-02,928,"",NA,"CA",201810,"","BUIC","PA","SL","10800 LINDBROOK DR","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608953293504,-118.440117262079,"2018","LINDBROOK",1
"69",6979079,4324450480,2018-01-02,931,"",NA,"CA",201808,"","FORD","PA","BK","1100 MALCOLM AVE","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608953293504,-118.440117262079,"2018","MALCOLM",1
"70",6979080,4324450491,2018-01-02,932,"",NA,"CA",201803,"","DODG","PU","SL","1100 MALCOLM AVE","00201",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0608953293504,-118.440117262079,"2018","MALCOLM",1
"71",4327260,1115567305,2018-01-03,1646,"",NA,"LA",201812,"","AUDI","PA","WH","1220 S GLENDON AVE","00201",51,"8069AP","NO STOP/STAND PM",93,34.0589962174597,-118.442461301356,"2018","S GLENDON",1
"72",4327270,1115567412,2018-01-03,1930,"",NA,"CA",201808,"","KIA","PA","BK","1200 S MIDVALE AVE","00201",51,"8056E4","RED ZONE",93,34.0583475658461,-118.445492004344,"2018","S MIDVALE",1
"73",4327271,1115567423,2018-01-03,1932,"WV72A",NA,"CA",201708,"","TOYO","PA","GY","10912 W LINDBROOK","00201",51,"8813B","METER EXPIRED",63,34.0595784276917,-118.444798617804,"2018","W LINDBROOK",1
"74",4327272,1115567434,2018-01-03,1932,"",NA,"CA",201708,"","TOYO","PA","GY","10912 LINDBROOK AVE","00201",51,"099","5204",25,34.0595784276917,-118.444798617804,"2018","LINDBROOK",1
"75",4327273,1115567445,2018-01-03,1940,"",NA,"CA",201806,"","JEEP","PA","WH","10938 STRATHMORE DR","00201",51,"553","80581",163,34.0672817475409,-118.449726410245,"2018","STRATHMORE",1
"76",6735938,4321803765,2018-01-03,1511,"",NA,"CA",NA,"","FORD","VN","WT","10801 WILSHIRE BLVD","00162",51,"80.70","NO STOPPING/ANTI-GRIDLOCK ZONE",163,34.0598800373677,-118.439725631202,"2018","WILSHIRE",1
"77",6735939,4321803776,2018-01-03,1514,"",NA,"CA",201809,"","TOYT","PA","SL","10835 WILSHIRE BLVD","00162",51,"80.70","NO STOPPING/ANTI-GRIDLOCK ZONE",163,34.0595484825963,-118.440975197468,"2018","WILSHIRE",1
"78",6735940,4321803780,2018-01-03,1518,"",NA,"CA",201802,"","TOYT","PU","WT","10795 WILSHIRE BLVD","00162",51,"80.70","NO STOPPING/ANTI-GRIDLOCK ZONE",163,34.059919035893,-118.439580564848,"2018","WILSHIRE",1
"79",6811351,4322623863,2018-01-03,1043,"WV21",NA,"CA",201811,"","HOND","PA","BL","901 GAYLEY AV","00182",51,"88.13B+","METER EXP.",63,34.0636381338303,-118.448224327646,"2018","GAYLEY",1
"80",6864272,4323197126,2018-01-03,851,"WV379",NA,"CA",201810,"","TOYT","PA","BK","1000 WESTWOOD BLVD","00118",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",1
"81",6864273,4323197130,2018-01-03,853,"",NA,"CA",201707,"","JEEP","PA","RD","1000 WESTWOOD BLVD","00118",51,"5204A-","DISPLAY OF TABS",25,34.0625690434399,-118.445296571114,"2018","WESTWOOD",1
"82",6864274,4323197141,2018-01-03,900,"WV405",NA,"CA",201806,"","HOND","PA","BK","10800 LE CONTE AV","00118",51,"88.13B+","METER EXP.",63,34.0640107139718,-118.441068057212,"2018","LE CONTE",1
"83",6864275,4323197152,2018-01-03,906,"",NA,"CA",201811,"","KIA","PA","WT","901 HILGARD AVE","00118",51,"80.56E1","WHITE ZONE",58,34.0640107139718,-118.441068057212,"2018","HILGARD",1
"84",6864276,4323197163,2018-01-03,910,"WV445",NA,"CA",201802,"","FORD","PA","SL","1001 TIVERTON AV","00118",51,"88.13B+","METER EXP.",63,34.0620944926344,-118.442827669345,"2018","TIVERTON",1
"85",6864277,4323197174,2018-01-03,915,"WV231",NA,"CA",201804,"","TOYT","PA","WT","10901 WEYBURN AVE","00118",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WEYBURN",1
"86",6864278,4323197185,2018-01-03,922,"WV461",NA,"CA",NA,"","LNDR","PA","GN","10800 LINDBROOK DR W","00118",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",1
"87",6892911,4323508420,2018-01-03,1804,"",NA,"CA",201802,"","BMW","PA","BK","1200 MIDVALE AVE","203A",51,"80.56E4+","RED ZONE",93,34.0583475658461,-118.445492004344,"2018","MIDVALE",1
"88",6892913,4323508442,2018-01-03,1812,"",NA,"CA",NA,"","TOYT","PA","BK","1114 GAYLEY AVE","203A",51,"80.61","STANDNG IN ALLEY",68,34.0600098280226,-118.446293246358,"2018","GAYLEY",1
"89",6892914,4323508453,2018-01-03,1820,"WV7",NA,"CA",201808,"","CHRY","PA","OT","10901 LE CONTE AV","203A",51,"88.13B+","METER EXP.",63,34.0636762748462,-118.445342086216,"2018","LE CONTE",1
"90",6892915,4323508464,2018-01-03,1821,"WV9",NA,"CA",201802,"","HYUN","PA","BK","10901 LE CONTE AV","203A",51,"88.13B+","METER EXP.",63,34.0636762748462,-118.445342086216,"2018","LE CONTE",1
"91",6892916,4323508475,2018-01-03,1831,"",NA,"CA",201810,"","MNNI","PA","BL","945 GAYLEY AVE","203A",51,"80.56E4+","RED ZONE",93,34.0626240970833,-118.448242006553,"2018","GAYLEY",1
"92",6892917,4323508486,2018-01-03,1834,"",NA,"SC",201801,"","VOLK","PA","GY","925 GAYLEY AVE","203A",51,"80.56E4+","RED ZONE",93,34.0628682867069,-118.448342367144,"2018","GAYLEY",1
"93",6892918,4323508490,2018-01-03,1840,"",NA,"CA",201806,"","TOYT","PA","BK","964 GAYLEY AVE","203A",51,"80.69AP+","NO STOP/STANDING",93,34.0624594598144,-118.448178391661,"2018","GAYLEY",1
"94",6892919,4323508501,2018-01-03,2027,"",NA,"CA",201807,"","AUDI","PA","BK","817 LEVERING AVE","203A",51,"80.56E4+","RED ZONE",93,34.0643054367525,-118.449819368707,"2018","LEVERING",1
"95",6892920,4323508512,2018-01-03,2144,"",NA,"CA",201806,"","MERZ","PA","SL","1000 WEYBURN PL","203A",51,"80.69B","NO PARKING",73,34.0608181405157,-118.447661143245,"2018","WEYBURN",1
"96",6892921,4323508523,2018-01-03,2238,"",NA,"CA",NA,"","MNNI","PA","WT","1000 WEYBURN PL","203A",51,"80.69B","NO PARKING",73,34.0608181405157,-118.447661143245,"2018","WEYBURN",1
"97",6897805,4323562751,2018-01-03,1249,"",NA,"CA",201812,"","GMC","TK","WT","10802 AMBAZAC WAY","00116",51,"80.69A+","STOP/STAND PROHIBIT",93,34.0779795304724,-118.451134586829,"2018","AMBAZAC",1
"98",6897806,4323562762,2018-01-03,1251,"",NA,"CA",201812,"","FORD","PU","WT","10802 AMBAZAC WAY","00116",51,"80.69A+","STOP/STAND PROHIBIT",93,34.0779795304724,-118.451134586829,"2018","AMBAZAC",1
"99",6897807,4323562773,2018-01-03,1402,"",1145,"TN",201805,"","NISS","PA","GY","580 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0704740993836,-118.438708160692,"2018","HILGARD",1
"100",6897808,4323562784,2018-01-03,1404,"",1145,"CA",201802,"","TOYT","PA","GY","580 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0704740993836,-118.438708160692,"2018","HILGARD",1
"101",6897809,4323562795,2018-01-03,1407,"",1145,"CA",201712,"","CHEV","PA","WT","560 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0711778171531,-118.437879731012,"2018","HILGARD",1
"102",6897810,4323562806,2018-01-03,1409,"",NA,"CA",201712,"","CHEV","PA","WT","560 HILGARD AVE","00116",51,"5200","DISPLAY OF PLATES",25,34.0711778171531,-118.437879731012,"2018","HILGARD",1
"103",6897811,4323562810,2018-01-03,1515,"",1305,"CA",201810,"","TOYT","PA","SL","10996 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0645139032342,-118.449919543794,"2018","ROEING",1
"104",6897812,4323562821,2018-01-03,1519,"",1305,"AZ",201808,"","VOLK","PA","BK","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",1
"105",6897813,4323562832,2018-01-03,1522,"",1305,"CA",201812,"","TOYT","PA","RD","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",1
"106",6897814,4323562843,2018-01-03,1524,"",1305,"CA",201808,"","HOND","PA","GY","10940 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0654568698267,-118.449062834889,"2018","ROEING",1
"107",6897815,4323562854,2018-01-03,1526,"",1305,"CA",201803,"","CHEV","PA","RD","10973 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0649192119122,-118.449551919849,"2018","ROEING",1
"108",6897816,4323562865,2018-01-03,1531,"",1310,"CA",201811,"","MERZ","PA","BK","540 MIDVALE AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0674501832893,-118.452451400009,"2018","MIDVALE",1
"109",6897817,4323562876,2018-01-03,1534,"",1315,"CA",201806,"","HYUN","PA","GY","540 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0675724970649,-118.453541696956,"2018","KELTON",1
"110",6897818,4323562880,2018-01-03,1536,"",1315,"CA",201809,"","HOND","PA","WT","510 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0681300470836,-118.453614060837,"2018","KELTON",1
"111",6897819,4323562891,2018-01-03,1539,"",1315,"CA",201804,"","MAZD","PA","OT","424 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.069863149324,-118.453831486254,"2018","KELTON",1
"112",6897820,4323562902,2018-01-03,1542,"",1315,"CA",NA,"","HOND","PA","WT","411 KELTON AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0701542833304,-118.453869388105,"2018","KELTON",1
"113",6897821,4323562913,2018-01-03,1546,"",1320,"CA",201711,"","HOND","PA","GY","424 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0698287812444,-118.452738333001,"2018","LANDFAIR",1
"114",6897822,4323562924,2018-01-03,1549,"",1320,"CA",201806,"","TOYT","PA","SL","509 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0685134839183,-118.451017495722,"2018","LANDFAIR",1
"115",6897823,4323562935,2018-01-03,1551,"",1320,"CA",201801,"","JEEP","PA","BK","533 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.068239760434,-118.450732052057,"2018","LANDFAIR",1
"116",6897824,4323562946,2018-01-03,1553,"",1320,"CA",201808,"","MERZ","PA","WT","601 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0674651392605,-118.449918907603,"2018","LANDFAIR",1
"117",6897825,4323562950,2018-01-03,1555,"",NA,"CA",201808,"","MERZ","PA","WT","601 LANDFAIR AVE S","00116",51,"5200","DISPLAY OF PLATES",25,34.0674651392605,-118.449918907603,"2018","LANDFAIR",1
"118",6897826,4323562961,2018-01-03,1558,"",1320,"CA",201804,"","HYUN","PA","GY","645 LANDFAIR AVE S","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0662994373464,-118.448601793695,"2018","LANDFAIR",1
"119",6917470,4323782820,2018-01-03,1622,"WV293",NA,"CA",201807,"","LNDR","PA","BK","10801 LINDBROOK DR","111R",51,"88.13B+","METER EXP.",63,34.0608953293504,-118.440117262079,"2018","LINDBROOK",1
"120",6917471,4323782831,2018-01-03,1632,"WV415",NA,"CA",201901,"","MAZD","PA","WT","901 TIVERTON AV","111R",51,"88.13B+","METER EXP.",63,34.0637226752536,-118.442436773807,"2018","TIVERTON",1
