"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"30",7185382,4326751273,2018-03-01,1053,"",NA,"CA",201807,"","VOLK","PA","WT","500 GAYLEY AVE","00181",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",3
"31",7185383,4326751284,2018-03-01,1102,"11",NA,"NY",201803,"","FORD","PA","BK","10824 LINDBROOK DR","00181",51,"80.58L","PREFERENTIAL PARKING",68,34.0606389993821,-118.441083296958,"2018","LINDBROOK",3
"32",7185389,4326751343,2018-03-01,1334,"11",NA,"CA",201901,"","FORD","PA","SL","10809 LINDBROOK DR","00181",51,"80.58L","PREFERENTIAL PARKING",68,34.060736523545,-118.440714025931,"2018","LINDBROOK",3
"33",7193046,4326835483,2018-03-01,1310,"WV414",NA,"CA",201806,"","TOYT","PA","WT","901 TIVERTON AV","00146",51,"88.13B+","METER EXP.",63,34.0637226752536,-118.442436773807,"2018","TIVERTON",3
"34",7193047,4326835494,2018-03-01,1316,"WV597",NA,"CA",201807,"","INFI","PA","BL","1000 HILGARD AV","00146",51,"88.13B+","METER EXP.",63,34.0616263016795,-118.441613471118,"2018","HILGARD",3
"35",7193048,4326835505,2018-03-01,1317,"",NA,"CA",201807,"","INFI","PA","BL","1000 HILGARD AV","00146",51,"5200","DISPLAY OF PLATES",25,34.0616263016795,-118.441613471118,"2018","HILGARD",3
"36",7193049,4326835516,2018-03-01,1422,"WS559",NA,"CA",201806,"","AUDI","PA","BK","10901 ASHTON AV","00146",51,"88.13B+","METER EXP.",63,34.0578145150778,-118.443240817797,"2018","ASHTON",3
"37",7193050,4326835520,2018-03-01,1424,"WS563",NA,"CA",201805,"","MERZ","PA","SL","10901 ASHTON AV","00146",51,"88.13B+","METER EXP.",63,34.0578145150778,-118.443240817797,"2018","ASHTON",3
"38",7193051,4326835531,2018-03-01,1425,"",NA,"CA",201805,"","MERZ","PA","SL","10901 ASHTON AV","00146",51,"5200","DISPLAY OF PLATES",25,34.0578145150778,-118.443240817797,"2018","ASHTON",3
"39",7214479,4327077440,2018-03-01,1550,"",NA,"CA",201711,"","TOYT","PA","WT","10800 LINDBROOK DR","00119",51,"5204A-","DISPLAY OF TABS",25,34.0608953293504,-118.440117262079,"2018","LINDBROOK",3
"40",7214480,4327077451,2018-03-01,1605,"WV54",NA,"CA",201807,"","AUDI","PA","BK","1001 GAYLEY AV","00119",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",3
"41",7219274,4327130824,2018-03-01,804,"",NA,"CA",201809,"","TOYT","PA","RD","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",3
"42",7219275,4327130835,2018-03-01,805,"",NA,"CA",201806,"","FORD","PA","BL","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",3
"43",7219276,4327130846,2018-03-01,806,"",NA,"NJ",NA,"","PORS","PA","SL","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",3
"44",7219277,4327130850,2018-03-01,807,"",NA,"ID",201712,"","HOND","PA","GY","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",3
"45",7219278,4327130861,2018-03-01,808,"",NA,"CA",201803,"","VOLK","PA","BK","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",3
"46",7219279,4327130872,2018-03-01,809,"",NA,"CA",201902,"","AUDI","PA","WT","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",3
"47",7219280,4327130883,2018-03-01,812,"",NA,"CA",201712,"","DODG","VN","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",3
"48",7219281,4327130894,2018-03-01,813,"",NA,"CA",201806,"","HOND","PA","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",3
"49",7219282,4327130905,2018-03-01,815,"",NA,"CA",201807,"","MERZ","PA","BK","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",3
"50",7219284,4327130920,2018-03-01,819,"",NA,"CA",201804,"","NISS","PA","RD","403 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0704783340485,-118.453190926126,"2018","LANDFAIR",3
"51",7219285,4327130931,2018-03-01,821,"",NA,"CA",201811,"","MERZ","PA","SL","415 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0701658859643,-118.452974601526,"2018","LANDFAIR",3
"52",7219286,4327130942,2018-03-01,822,"",NA,"CA",201804,"","HOND","PA","GY","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",3
"53",7219287,4327130953,2018-03-01,824,"",NA,"CA",201807,"","FORD","PA","BK","10940 OPHIR DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0684628635112,-118.451327607052,"2018","OPHIR",3
"54",7219288,4327130964,2018-03-01,825,"",NA,"CA",201809,"","TOYT","PA","GY","519 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0683985186575,-118.450898005382,"2018","LANDFAIR",3
"55",7219289,4327130975,2018-03-01,827,"",NA,"CA",201801,"","LEXS","PA","BK","543 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0681247948921,-118.4506125625,"2018","LANDFAIR",3
"56",7219290,4327130986,2018-03-01,828,"",NA,"CA",201801,"","LEXS","PA","BK","543 LANDFAIR AVE","00156",51,"5204A-","DISPLAY OF TABS",25,34.0681247948921,-118.4506125625,"2018","LANDFAIR",3
"57",7219291,4327130990,2018-03-01,830,"",NA,"CA",201808,"","TOYT","PA","BK","10900 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","STRATHMORE",3
"58",7219292,4327131001,2018-03-01,831,"",NA,"CA",201809,"","DODG","PA","RD","10900 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","STRATHMORE",3
"59",7219293,4327131012,2018-03-01,834,"",NA,"CA",201812,"","SUBA","PA","WT","635 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0667156973524,-118.448983743455,"2018","LANDFAIR",3
"60",7219294,4327131023,2018-03-01,834,"",NA,"CA",201810,"","TOYT","PA","SL","635 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0667156973524,-118.448983743455,"2018","LANDFAIR",3
"61",7219295,4327131034,2018-03-01,835,"",NA,"CA",201807,"","OTHR","MC","BK","635 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0667156973524,-118.448983743455,"2018","LANDFAIR",3
"62",7219296,4327131045,2018-03-01,836,"",NA,"CA",201805,"","TOYT","PA","BK","635 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0667156973524,-118.448983743455,"2018","LANDFAIR",3
"63",7219297,4327131056,2018-03-01,838,"",NA,"CA",201810,"","TOYT","PA","RD","10941 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654568698267,-118.449062834889,"2018","ROEING",3
"64",7219298,4327131060,2018-03-01,839,"",NA,"CA",201809,"","BMW","PA","BK","10943 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654237853203,-118.449092373844,"2018","ROEING",3
"65",7219299,4327131071,2018-03-01,840,"",NA,"CA",201805,"","INFI","PA","GY","10943 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654237853203,-118.449092373844,"2018","ROEING",3
"66",7219300,4327131082,2018-03-01,842,"",NA,"CA",201901,"","FORD","PA","BK","10959 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0651535764904,-118.449338560421,"2018","ROEING",3
"67",7219301,4327131093,2018-03-01,843,"",NA,"CA",201803,"","TOYT","PA","SL","10971 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0649522965303,-118.449522381253,"2018","ROEING",3
"68",7219302,4327131104,2018-03-01,845,"",NA,"CA",201903,"","TOYT","PA","GN","700 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0656740711394,-118.450506909302,"2018","LEVERING",3
"69",7219303,4327131115,2018-03-01,847,"",NA,"MA",202001,"","HOND","PA","GY","680 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659978845264,-118.450624218396,"2018","LEVERING",3
"70",7219304,4327131126,2018-03-01,849,"",NA,"CA",201803,"","VOLK","PA","BK","680 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659978845264,-118.450624218396,"2018","LEVERING",3
"71",7219305,4327131130,2018-03-01,850,"",NA,"CA",201807,"","TOYT","VN","MR","558 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0669306940675,-118.451018867564,"2018","GLENROCK",3
"72",7219306,4327131141,2018-03-01,859,"",NA,"CA",201902,"","CHEV","PA","BN","708 HILGARD AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0676146095621,-118.439171943091,"2018","HILGARD",3
"73",7219307,4327131163,2018-03-01,929,"",NA,"LA",201709,"","MAZD","PA","BK","671 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0658805385793,-118.448190116883,"2018","LANDFAIR",3
"74",7219308,4327131174,2018-03-01,941,"",NA,"CA",201806,"","KIA","PA","SL","635 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0667156973524,-118.448983743455,"2018","LANDFAIR",3
"75",7222264,4327168694,2018-03-01,1242,"",NA,"CA",201803,"","FORD","VN","WT","1100 MANNING AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0618771670274,-118.436097657203,"2018","MANNING",3
"76",7222265,4327168705,2018-03-01,1243,"",NA,"CA",201809,"","NISS","TK","WT","1100 MANNING AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0618771670274,-118.436097657203,"2018","MANNING",3
"77",7222266,4327168716,2018-03-01,1246,"",NA,"CA",201804,"","CHEV","TK","RD","1100 MANNING AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0618771670274,-118.436097657203,"2018","MANNING",3
"78",7236939,4327345190,2018-03-01,806,"",NA,"CA",201809,"","HYUN","PA","WT","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"79",7236940,4327345201,2018-03-01,808,"",NA,"CA",201811,"","NISS","PA","SL","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"80",7236941,4327345212,2018-03-01,809,"",NA,"CA",201805,"","MERZ","PA","WT","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"81",7236942,4327345223,2018-03-01,810,"",NA,"CA",201805,"","HOND","PA","WT","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"82",7236943,4327345234,2018-03-01,811,"",NA,"CA",201807,"","HOND","PA","BK","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"83",7236944,4327345245,2018-03-01,812,"",NA,"CA",201805,"","FORD","PA","GY","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"84",7236945,4327345256,2018-03-01,814,"",NA,"CA",201809,"","JEEP","PA","OT","501 MIDVALE AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682165817655,-118.452521584381,"2018","MIDVALE",3
"85",7236946,4327345260,2018-03-01,816,"",NA,"CA",201903,"","TOYT","PA","SL","600 LEVERING AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0665123164415,-118.453407175404,"2018","LEVERING",3
"86",7236947,4327345271,2018-03-01,817,"",NA,"AZ",201807,"","AUDI","PA","WT","600 LEVERING AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0665123164415,-118.453407175404,"2018","LEVERING",3
"87",7236948,4327345282,2018-03-01,818,"",NA,"CA",201804,"","HYUN","PA","RD","600 LEVERING AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0665123164415,-118.453407175404,"2018","LEVERING",3
"88",7236949,4327345293,2018-03-01,820,"",NA,"CA",201811,"","MITS","PA","BK","500 KELTON AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0683140775946,-118.453634870524,"2018","KELTON",3
"89",7236950,4327345304,2018-03-01,821,"",NA,"CA",201808,"","LEXS","PA","GO","500 KELTON AVE","00175",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0683140775946,-118.453634870524,"2018","KELTON",3
"90",7244644,4327434882,2018-03-01,1205,"",NA,"CA",201901,"","KIA","PA","BL","1225 MANNING AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.06032665323,-118.43553159792,"2018","MANNING",3
"91",7244645,4327434893,2018-03-01,1206,"",NA,"CA",201804,"","TOYT","PA","WT","1225 MANNING AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.06032665323,-118.43553159792,"2018","MANNING",3
"92",7244646,4327434904,2018-03-01,1207,"",NA,"CA",201903,"","BMW","PA","BL","1225 MANNING AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.06032665323,-118.43553159792,"2018","MANNING",3
"93",7244647,4327434915,2018-03-01,1210,"",NA,"CA",NA,"","JEEP","PA","GN","1230 WESTHOLME AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0609202190422,-118.433233431023,"2018","WESTHOLME",3
"94",7244648,4327434926,2018-03-01,1211,"",NA,"CA",201807,"","HOND","VN","GN","1230 WESTHOLME AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0609202190422,-118.433233431023,"2018","WESTHOLME",3
"95",7244649,4327434930,2018-03-01,1212,"",NA,"CA",201810,"","ISU","TK","WT","1230 WESTHOLME AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0609202190422,-118.433233431023,"2018","WESTHOLME",3
"96",7244650,4327434941,2018-03-01,1215,"",NA,"CA",201802,"","INFI","PA","GY","10531 ASHTON AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0628010503527,-118.431341372665,"2018","ASHTON",3
"97",7244651,4327434952,2018-03-01,1216,"",NA,"CA",201803,"","TOYT","PA","BL","10531 ASHTON AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0628010503527,-118.431341372665,"2018","ASHTON",3
"98",7244658,4327435022,2018-03-01,1241,"",NA,"CA",201804,"","BUIC","PA","GY","10564 WELLWORTH AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0602156886056,-118.431998273759,"2018","WELLWORTH",3
"99",7244659,4327435033,2018-03-01,1244,"",NA,"CA",201809,"","BMW","PA","BK","10655 ROCHESTER AVE","00155",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0582937601596,-118.433853728665,"2018","ROCHESTER",3
"100",7247224,4327466102,2018-03-01,937,"",NA,"CO",201810,"","GMC","TK","BL","10727 WILSHIRE BLVD","00183",51,"80.56E4+","RED ZONE",93,34.0605935848233,-118.436946092723,"2018","WILSHIRE",3
"101",7247225,4327466113,2018-03-01,958,"",NA,"CA",201804,"","CHEV","PA","GY","611 GAYLEY AVE S","00183",51,"80.56E4+","RED ZONE",93,34.0683209852723,-118.448843771785,"2018","GAYLEY",3
"102",7248411,4327478702,2018-03-01,1205,"WS132",NA,"CA",201902,"","CHEV","PA","RD","1200 WESTWOOD BL","00114",51,"88.13B+","METER EXP.",63,34.0587905980565,-118.44383036845,"2018","WESTWOOD",3
"103",7248415,4327478746,2018-03-01,1349,"",NA,"CA",201901,"","NISS","PA","BL","1100 WESTWOOD BLVD","00114",51,"80.56E4+","RED ZONE",93,34.0607883004129,-118.44532671232,"2018","WESTWOOD",3
"104",7248416,4327478750,2018-03-01,1411,"",NA,"CA",201811,"","FORD","CM","WT","933 WESTWOOD BLVD","00114",51,"80.56E4+","RED ZONE",93,34.0633220110811,-118.445284070405,"2018","WESTWOOD",3
"105",7248417,4327478761,2018-03-01,1425,"",NA,"CA",201809,"","AUDI","PA","BK","1033 GAYLEY AVE","00114",51,"80.56E1","WHITE ZONE",58,34.0613930986276,-118.447485929192,"2018","GAYLEY",3
"106",7248418,4327478772,2018-03-01,1429,"",NA,"CA",201707,"","LEXS","PA","WT","1109 GAYLEY AVE","00114",51,"5204A-","DISPLAY OF TABS",25,34.0600700851623,-118.446346393867,"2018","GAYLEY",3
"107",7248419,4327478783,2018-03-01,1435,"WV281",NA,"CA",201806,"","JEEP","PA","WT","1101 WESTWOOD BLVD","00114",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",3
"108",7248420,4327478794,2018-03-01,1442,"WV266",NA,"CA",201812,"","HOND","PA","BK","1001 WESTWOOD BLVD","00114",51,"88.13B+","METER EXP.",63,34.0625690434399,-118.445296571114,"2018","WESTWOOD",3
"109",7248421,4327478805,2018-03-01,1444,"",NA,"CA",201811,"","HOND","PA","SL","929 WESTWOOD BLVD","00114",51,"80.56E4+","RED ZONE",93,34.0633659886139,-118.445281002735,"2018","WESTWOOD",3
"110",7248422,4327478816,2018-03-01,1445,"",NA,"CA",201811,"","HOND","PA","SL","929 WESTWOOD BLVD","00114",51,"5200","DISPLAY OF PLATES",25,34.0633659886139,-118.445281002735,"2018","WESTWOOD",3
"111",7248424,4327478831,2018-03-01,1615,"",NA,"CA",201901,"","LEXS","PA","WT","1200 MIDVALE AV","00114",51,"80.69AA+","NO STOP/STAND",93,34.0583475658461,-118.445492004344,"2018","MIDVALE",3
"112",7250672,4327502244,2018-03-01,1422,"",1210,"CA",201901,"","HOND","PA","BK","10848 WEYBURN AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.061928459759,-118.44239426762,"2018","WEYBURN",3
"113",7250673,4327502255,2018-03-01,1425,"",1210,"CA",NA,"","HYUN","PA","GY","972 HILGARD AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0622669456435,-118.441507896469,"2018","HILGARD",3
"114",7250674,4327502266,2018-03-01,1436,"",NA,"CA",201806,"","TOYT","PA","SL","420 CLUB VIEW DR","00116",51,"22502A","18 IN. CURB/2 WAY",63,34.0743916402926,-118.431341704676,"2018","CLUB VIEW",3
"115",7250675,4327502270,2018-03-01,1521,"35",NA,"CA",201803,"","HOND","PA","GY","10571 WYTON DR","00116",51,"80.58L","PREFERENTIAL PARKING",68,34.0740497758612,-118.437006479742,"2018","WYTON",3
"116",7250676,4327502281,2018-03-01,1601,"",1345,"CA",201810,"","TOYT","PA","BK","10982 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0647510162922,-118.449706201201,"2018","ROEING",3
"117",7250677,4327502292,2018-03-01,1603,"",1345,"CA",201901,"","HOND","PA","GY","10966 ROEBLING AVE","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.065018478032,-118.449460002233,"2018","ROEING",3
"118",7250678,4327502303,2018-03-01,1608,"",1350,"CA",201802,"","HOND","PA","BK","10941 STRATHMORE DR","00116",51,"80.69C","PARKED OVER TIME LIMIT",58,34.0672817475409,-118.449726410245,"2018","STRATHMORE",3
"119",7250679,4327502314,2018-03-01,1609,"",NA,"CA",201802,"","HOND","PA","BK","10941 STRATHMORE DR","00116",51,"5200","DISPLAY OF PLATES",25,34.0672817475409,-118.449726410245,"2018","STRATHMORE",3
